Final isotopic surface abundances from Battino et al. 2019, MNRAS (models listed in Table 2)

specie	m2z1m2			m2z2m2			m2z3m2			m3z1m2			m3z2m2			m3z3m2			m3z2m2_hCBM		m3z3m2_hCBM
S-31	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Be-8	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
O-14	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	7.726047824929253e-35	1.0000000490233452e-99	1.8698545115570515e-39	6.59800690619799e-38	1.0000000001856044e-99
O-15	2.973393554033203e-25	5.27680031784636e-25	8.1089633115532895e-25	2.6731303454719274e-23	1.1777750638429022e-24	8.836962014242583e-24	3.366886164721445e-24	3.754387717847007e-25
Na-21	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.3468275594205706e-29	2.5078420412051495e-31	4.7490050391304e-30	4.62770179963295e-30	1.5842979382961738e-83
Al-25	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.3315601083599678e-64	1.0000000008471384e-99	1.0000000001721616e-99	5.3331138688356833e-79	1.0000000001856044e-99
P-29	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
P-30	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Pb-206	1.003264140182521e-08	4.2996068955754374e-09	4.512275603440554e-09	2.680678914896978e-08	9.953877829244507e-09	6.187273638512206e-09	1.2546830575374192e-08	6.421122132459468e-09
Pb-207	9.974762737947953e-09	4.110260913537771e-09	4.814158985011918e-09	3.093904675005144e-08	8.638438581038326e-09	6.121865194949376e-09	1.0727312031771297e-08	6.344379669092376e-09
Bi-211	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Po-210	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
F-20	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ne-19	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Na-24	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.8602612935284514e-41	4.827943835693181e-91	7.279810119764055e-41	7.588775610500156e-40	1.0000000001856044e-99
Mg-27	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708618643e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.3911877305749224e-96	1.0000000001856044e-99
Mg-28	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Al-28	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.000000270862529e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.9285173304916592e-96	1.0000000001856044e-99
Al-29	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Si-31	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.6869696374505104e-49	1.002915673729897e-99	1.0214194241910871e-86	1.1057947099697084e-51	1.0000000001856044e-99
Si-32	3.707593519548275e-12	5.943942889084378e-12	8.974578070052576e-12	6.782741183006977e-11	6.828192578566885e-11	5.449586583239337e-11	5.149571158888555e-11	3.4696806993121346e-11
P-32	8.41804602507144e-16	1.349565008863149e-15	2.0376670433508665e-15	1.54001314204579e-14	1.5503328261676573e-14	1.23732201044802e-14	1.1692038729795478e-14	7.877867858247529e-15
P-33	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0037031243442097e-99	1.0000000008471384e-99	1.476486255997424e-99	4.576233428925729e-88	1.0000000001856044e-99
P-34	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
P-35	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
S-32	0.00019970801990771729	0.00039979885359019764	0.0005991811233503415	0.0001982872257293428	0.00039777176447394855	0.0005964469571727812	0.0003977829953790117	0.000596755252339779
S-33	1.6912994193415492e-06	3.385461302327057e-06	5.130558201025431e-06	1.7355292768032062e-06	3.4742213512189336e-06	5.2813631344082125e-06	3.472727880941441e-06	5.288951822572824e-06
S-34	9.676090515301207e-06	1.9262181460245003e-05	2.9024398852715455e-05	1.0045883075598958e-05	1.9822992040819464e-05	2.977083883507057e-05	1.980651916679739e-05	2.967069214647909e-05
S-35	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	4.812698324699601e-42	7.357645889082451e-94	6.887927704210471e-44	1.9245095419658884e-41	1.0000000001856044e-99
S-36	6.934448528838241e-08	1.2351521584298364e-07	2.0134426709300416e-07	1.1630457317222292e-07	1.9088663226605815e-07	2.929052951806421e-07	1.918705889232223e-07	2.8454943543896207e-07
S-37	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
S-38	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Cl-34	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Cl-35	3.379158056758934e-06	6.771057858355205e-06	1.0136494142584672e-05	3.338767527678225e-06	6.70852913285436e-06	1.0045886718581739e-05	6.707073513631757e-06	1.0049951612686815e-05
Cl-36	4.758197022602352e-09	9.879018171582489e-09	1.9100015236249186e-08	7.758967261230954e-09	1.612569994004328e-08	3.034533967590763e-08	1.6100036030027996e-08	3.1295617219740084e-08
Cl-37	1.332427500857228e-06	2.588584450971694e-06	4.006133029338626e-06	1.531777553969802e-06	2.888234639955249e-06	4.479000399133666e-06	2.912241994179627e-06	4.492126408941083e-06
Cl-38	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708535691e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.3999383932315e-96	1.0000000001856044e-99
Cl-39	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Cl-40	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ar-35	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ar-36	4.0627084291082756e-05	8.141645528519586e-05	0.00012188394032396499	4.0089823334751344e-05	8.060382381190326e-05	0.00012073269602017881	8.059275650903226e-05	0.00012080811206150016
Ar-37	1.474966375154395e-11	6.900152797057796e-11	1.5902703887197004e-10	1.9077108059265188e-10	3.648598131876513e-10	4.777610440273952e-10	2.8960373850612725e-10	3.811365795010061e-10
Ar-38	8.02947467733421e-06	1.5988954374292292e-05	2.4079563995559142e-05	8.26355068495868e-06	1.63373721724557e-05	2.457266135849349e-05	1.634188890878573e-05	2.4535231267393946e-05
Ar-39	6.27081346179956e-09	1.1169938144376137e-08	2.0103636052101128e-08	3.317183753524607e-08	4.084311634282432e-08	5.347784107685261e-08	3.743728943757976e-08	4.595131730166314e-08
Ar-40	2.13334691336168e-08	3.605590305819998e-08	5.626394564686319e-08	4.394945979342846e-08	6.352909003178091e-08	8.876424671487505e-08	6.360675514902653e-08	8.345068508454021e-08
Ar-41	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000983461339e-99	1.0000000001856044e-99
Ar-42	2.6085222064558205e-16	6.708266802697404e-16	9.75661069740043e-16	4.146029572378859e-14	2.9439184323901025e-14	1.4737144954260736e-14	1.6911747914985897e-14	7.549009546754519e-15
Ar-43	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ar-44	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
K-38	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
K-39	1.9637917704632814e-06	3.914408269810729e-06	5.877241663266097e-06	1.976600430625796e-06	3.9382732846260075e-06	5.915054457493043e-06	3.943049305934091e-06	5.914294994765623e-06
K-40	7.960389355314204e-09	1.3632718318771858e-08	2.604545318751076e-08	1.5475865838103154e-08	2.7286332304970596e-08	4.772036869782248e-08	2.7866766325096607e-08	4.775095794159461e-08
K-41	1.584351078929338e-07	3.1212820243811336e-07	4.760638849984656e-07	1.6824563309553812e-07	3.2742487474053253e-07	4.998462802286214e-07	3.286642160618273e-07	5.014235416711951e-07
K-42	1.1413360630863212e-20	2.9351434324546113e-20	4.2689196261701e-20	1.8140589556447524e-18	1.2880857465523145e-18	6.448108803421459e-19	7.39958729796757e-19	3.3030030624388604e-19
K-43	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
K-44	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
K-45	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
K-46	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ca-39	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ca-40	3.587638394628395e-05	7.187095223057765e-05	0.00010765636717557487	3.550657027471071e-05	7.132482651198714e-05	0.00010689346997286123	7.131490942491064e-05	0.00010694873925693774
Ca-41	9.309448894733212e-09	1.9489484117588157e-08	3.781214303566605e-08	1.500453472273759e-08	3.159194236369824e-08	5.975873480801261e-08	3.151405618867254e-08	6.15924986378209e-08
Ca-42	2.7156340904636093e-07	5.342451771680387e-07	8.132060689589516e-07	2.917466183228385e-07	5.65763562492913e-07	8.599937407083867e-07	5.673290852966171e-07	8.599312244200556e-07
Ca-43	5.845014207342641e-08	1.1437970334060397e-07	1.7414206405349023e-07	6.419493581130202e-08	1.2291584651940744e-07	1.8612559668081353e-07	1.2323461639413133e-07	1.855699097994519e-07
Ca-44	8.609004577891342e-07	1.7142520528963755e-06	2.572256605595165e-06	8.714666614192237e-07	1.72822895647491e-06	2.590345465409332e-06	1.7298521545353545e-06	2.589253152217807e-06
Ca-45	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	8.44618562036465e-41	1.5243499338102485e-90	3.3536930640552016e-41	9.869234539210621e-40	1.0000000001856044e-99
Ca-46	2.252729101857871e-09	4.0866777831830355e-09	6.261486537684442e-09	4.865068384609564e-09	6.952595427586016e-09	9.165687629125731e-09	6.6282377619738864e-09	8.242927577720687e-09
Ca-47	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002721675256e-99	1.0000000008471384e-99	1.0000000001721616e-99	9.36278237539993e-95	1.0000000001856044e-99
Ca-48	8.351605768124364e-08	1.670942892916045e-07	2.505807115843213e-07	8.333081079564619e-08	1.6683609386168e-07	2.502329028106048e-07	1.668274992496706e-07	2.5026127143271326e-07
Ca-49	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Sc-43	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Sc-44	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Sc-45	3.026779917704353e-08	5.906104260382956e-08	9.04188086691446e-08	3.581846858404705e-08	6.672046111382423e-08	1.0072797478919106e-07	6.664375240159578e-08	9.987580372305426e-08
Sc-46	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	4.603407405325749e-40	1.1579436249960352e-88	1.79033560059295e-40	5.2533681336077266e-39	1.0000000001856044e-99
Sc-47	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708990405e-99	1.0000000008471384e-99	1.0000000001721616e-99	2.207474214445236e-96	1.0000000001856044e-99
Sc-48	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Sc-49	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Sc-50	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ti-44	7.299717793605035e-24	1.9250753981371274e-23	3.769562993802103e-23	3.65241389321562e-23	6.056027630900218e-23	8.580259632691923e-23	5.2110260817570807e-23	7.308603476719752e-23
Ti-45	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ti-46	1.6367918546586704e-07	3.2529454911339337e-07	4.886393329746535e-07	1.6568247821754993e-07	3.2861611651180174e-07	4.940805050508503e-07	3.2953569275749126e-07	4.945903613762025e-07
Ti-47	1.4777814989162568e-07	2.950889165851913e-07	4.414147172393476e-07	1.4720178674895383e-07	2.9393913718542974e-07	4.391955301310877e-07	2.941267412227541e-07	4.389864258847317e-07
Ti-48	1.4840903007214587e-06	2.9730285041050416e-06	4.44261589066192e-06	1.4593645510523689e-06	2.9319594954780554e-06	4.3803680535159e-06	2.932002234204196e-06	4.381761401344609e-06
Ti-49	1.2630828374010826e-07	2.523342755727006e-07	3.8948878803853367e-07	1.3807201186593283e-07	2.7333635250440504e-07	4.24373979207404e-07	2.734150789906632e-07	4.259787614462343e-07
Ti-50	1.3189675951195948e-07	2.507566961683943e-07	3.854062986685542e-07	1.63370084920667e-07	2.977123522188645e-07	4.500855594629984e-07	3.007969367505953e-07	4.474173451176904e-07
Ti-51	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Ti-52	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
V-47	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
V-48	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
V-49	3.843974721116032e-19	1.3249738312050319e-18	2.939616862318937e-18	1.7032008088213026e-18	4.260896088414757e-18	7.47316620644873e-18	3.557520923335002e-18	6.8677178295971896e-18
V-50	4.976750849633882e-10	9.972004602808318e-10	1.4882130372371198e-09	4.869866364392435e-10	9.793121966516609e-10	1.4606587321981263e-09	9.79282364584655e-10	1.4609262890956737e-09
V-51	2.0593680345503753e-07	4.1256093690768717e-07	6.184054807683961e-07	2.0433379536328177e-07	4.1009128192249043e-07	6.151646763583409e-07	4.1018428581787677e-07	6.157086798783194e-07
V-52	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000047113715e-99	1.0000000001856044e-99
V-53	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Cr-48	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Cr-49	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008471384e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Cr-50	4.050326961899029e-07	8.115597246417823e-07	1.2111215917094759e-06	3.9633637258690895e-07	7.969855190817289e-07	1.188631228048004e-06	7.969551453240111e-07	1.1888210768520463e-06
Cr-51	3.2235667259112657e-13	1.915035308823493e-12	4.644326089715994e-12	6.585223577492707e-12	1.5028580331444534e-11	1.8366871893531332e-11	1.1087238108569086e-11	1.3502094163843818e-11
Cr-52	8.230932878863362e-06	1.6487069840713873e-05	2.46949003734334e-05	8.142207112102302e-06	1.6356361394261007e-05	2.4514499239479068e-05	1.6356322429310902e-05	2.4531446080020794e-05
Cr-53	9.524088565834565e-07	1.908107742167247e-06	2.8593196395100393e-06	9.453361831089464e-07	1.8976294166516816e-06	2.844284795255322e-06	1.896993438016106e-06	2.8450582647970045e-06
Cr-54	2.98184730680061e-07	5.788650320314773e-07	9.059764052848158e-07	3.6826736286512474e-07	6.898048791302363e-07	1.0664831636801565e-06	6.89651712030221e-07	1.0567262961073202e-06
Cr-55	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008483264e-99	1.0000000001721616e-99	1.0000000060074738e-99	1.0000000001856044e-99
Cr-56	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008483264e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Mn-51	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008483264e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Mn-52	1.0000005004457239e-99	1.0000000001143522e-99	1.000000001662106e-99	1.0000002708532788e-99	1.0000000008483264e-99	1.0000000001721616e-99	1.0000000045046042e-99	1.0000000001856044e-99
Mn-53	7.014819045806267e-19	2.281290340333315e-18	5.4125709160459784e-18	2.7808291580513345e-18	6.870729838488658e-18	1.2914238110213467e-17	5.949624734139419e-18	1.214102462110786e-17
