mass_flame,vsini_esphs,flags_esphs
5.5178986,27.309458,01
4.025917,2.1407835,01
1.7445315,80.74184,01
2.008543,198.45566,01
3.0297127,6.0927987,01
2.316335,48.260094,01
4.8745275,76.55396,01
5.526913,287.47128,01
1.7313478,92.94494,01
1.8137887,73.24794,01
2.8254473,93.658394,01
3.1726117,40.888527,01
3.2538638,1.9184699,01
4.5901823,98.43566,01
1.921551,163.27321,01
3.2152584,118.88412,01
2.8433132,153.5494,01
2.1334238,93.46767,01
5.5081596,164.9384,01
4.067787,65.93065,01
3.8864036,103.612526,01
5.2643657,1.3184388,01
3.2241802,0.0,01
1.8661144,88.95008,01
2.2003617,126.912766,01
5.833136,10.765078,01
4.777445,76.91247,01
4.8026295,192.55072,01
2.2617016,92.28465,01
4.894516,0.0,01
1.7854811,36.08391,01
2.250142,6.528185,01
1.8680423,97.19075,01
4.12632,84.91231,01
1.7405716,244.14592,01
1.9229422,123.8094,01
2.03223,169.32793,01
2.677709,103.692566,01
2.2435408,178.33511,01
3.4937725,107.39935,01
4.2045684,0.0,01
3.665415,25.141983,01
4.646649,0.0,01
4.3129516,15.207188,01
1.8374335,51.442703,01
2.814132,126.51963,01
6.2358074,81.66477,01
2.6685991,27.439795,01
1.8085986,152.14386,01
2.0806005,190.19777,01
4.8036137,0.0,01
1.8184447,86.415886,01
1.9976968,93.89497,01
2.9371889,47.618195,01
2.7241142,124.6574,01
3.8538582,63.385056,01
4.7009053,101.32003,01
5.4285192,20.3741,01
2.0187378,153.60596,01
2.7193677,154.30951,01
4.004426,0.0,01
3.8552053,0.0,01
3.754706,0.68308055,01
4.878734,67.040634,01
5.9641323,75.74258,01
1.8908573,82.604034,01
2.3288136,141.67984,01
2.0012052,61.119846,01
3.6220953,78.24403,01
1.9522215,249.16666,01
2.593436,243.78557,01
3.7500148,349.35803,01
2.948984,122.95682,01
3.7324665,17.452753,01
1.8906331,74.23111,01
3.5304775,26.347189,01
1.8988742,167.74437,01
1.7463921,40.965374,01
1.9543707,122.26011,01
5.110172,289.3452,01
2.0753484,168.26288,01
2.5849085,163.57565,01
1.6376681,155.98543,01
5.0731626,64.92157,01
1.7995497,28.495779,01
1.9901927,170.49738,01
5.4465466,0.0,01
1.8652792,174.65347,01
2.4975684,62.727146,01
3.0547533,83.96969,01
6.017725,193.51198,01
3.659747,0.635475,01
1.9064626,85.547356,01
2.2627552,176.861,01
3.6040933,44.017677,01
3.181992,0.0,01
2.8942938,87.46545,01
2.725164,177.32373,01
5.00677,69.59674,01
1.9048659,219.36832,01
1.9838357,86.14238,01
5.6051803,170.17252,01
2.83175,181.18411,01
3.1783211,285.24707,01
6.869249,181.50142,01
3.772054,320.7231,01
2.7161574,70.46836,01
6.1648135,238.18521,01
2.021386,26.648182,01
1.9508301,109.12223,01
2.0041764,24.39707,01
3.4383233,411.33328,01
2.972654,93.344574,01
5.4594274,123.75214,01
2.1924927,2.1606858,01
3.5060394,32.79169,01
2.2690516,45.322037,01
2.0247304,100.32794,01
2.3502612,118.52909,01
5.137527,113.16596,01
3.9071755,39.839123,01
4.698009,58.87096,01
2.0735016,7.4641657,01
2.9413178,228.20798,01
2.8782485,285.31805,01
5.188406,165.0503,01
3.2247124,79.69793,01
4.3113585,0.0,01
3.632388,0.0,01
5.184794,0.0,01
4.9231677,0.0,01
2.9475217,88.05161,01
3.479753,0.17633516,01
1.9545982,139.36307,01
6.8611393,302.7505,01
1.6972466,141.14601,01
2.1342556,1.8082674,01
3.0368176,54.130264,01
1.8513913,20.234516,01
2.2162645,178.28581,01
1.8921685,195.73611,01
5.4967647,393.25198,01
4.7366405,291.98016,01
3.1066222,0.0,01
5.5675282,202.724,01
2.1087563,3.630402,01
2.2332523,49.278507,01
5.0052714,80.793686,01
2.8240306,195.26091,01
6.09584,163.82301,01
4.880783,0.0,01
3.840207,111.52581,01
2.1928103,109.76137,01
1.7576016,242.88464,01
4.122279,0.0,01
3.5743163,3.7863324,01
2.4697149,47.178455,01
6.1924605,112.98432,01
1.724371,174.51198,01
5.784203,379.38797,01
3.3302765,4.8608913,01
1.6232309,82.44508,01
1.7647583,149.15193,01
2.1350722,73.5321,01
3.9626195,200.4136,01
2.0799832,10.453018,01
3.994843,331.36185,01
2.5208237,111.48221,01
2.6085804,43.82578,01
4.432432,203.8273,01
2.7243216,34.010956,01
2.1738687,149.64415,01
1.7627187,68.5273,01
6.2449327,176.91505,01
3.237584,304.24054,01
3.4350502,126.05182,01
1.6947604,118.63653,01
1.9571648,106.324265,01
3.2082186,124.16327,01
1.6768324,31.802504,01
2.1668499,73.8658,01
3.0044825,99.53941,01
1.863951,51.850014,01
2.9014645,84.27357,01
2.127157,114.37799,01
4.4840846,2.0016572,01
2.889388,3.7021098,01
2.203901,251.12732,01
4.6962957,0.0,01
2.7010295,35.831825,01
1.8122693,56.8023,01
3.6132386,170.35654,01
6.062389,236.12868,01
3.2541528,214.56073,01
2.5629292,46.56677,01
2.2318199,119.08088,01
3.371597,25.753687,01
3.493371,0.0,01
2.657879,97.64707,01
3.4225588,155.52603,01
4.9143453,40.242867,01
1.6468725,103.76303,01
2.1771045,127.80993,01
1.7617071,75.063805,01
3.5223699,84.11658,01
4.9202957,68.385895,01
2.402638,234.73997,01
2.0320272,84.98328,01
2.6341925,154.74199,01
3.553617,48.921013,01
5.856452,118.61921,01
5.5679665,162.62575,01
5.083989,86.77659,01
1.9796063,3.0650156,01
6.51052,0.0,01
5.3760633,0.0,01
1.7519377,140.61688,01
3.8238006,83.44818,01
3.8888757,56.471905,01
2.977927,141.41217,01
1.8771734,52.777565,01
2.662158,30.793026,01
4.6147084,71.29332,01
1.6865222,171.58446,01
2.6991556,126.192604,01
2.1232917,69.11325,01
2.2147582,169.57317,01
2.0594418,100.72611,01
2.7624736,66.45872,01
1.6550381,99.999435,01
2.0704405,182.7093,01
3.615002,123.52679,01
3.8724527,83.30058,01
5.4783173,45.212162,01
2.9972832,79.46105,01
1.7778618,214.85025,01
3.5410469,66.43474,01
5.1233287,157.68489,01
4.1041903,49.019234,01
1.9569665,190.3527,01
1.7444117,110.042,01
1.6750088,84.784805,01
1.6990558,74.32169,01
2.6156642,115.7975,01
1.706145,93.690834,01
5.5535593,43.709423,01
2.7150517,58.593018,01
1.9842474,39.140923,01
6.312351,0.0,01
3.0266278,11.812857,01
1.6459211,146.24846,01
3.8691585,42.344784,01
6.006423,141.09526,01
2.04602,147.15074,01
2.847778,263.86215,01
2.065441,69.91802,01
2.6376195,241.87029,01
1.8513316,202.09189,01
3.076595,84.098625,01
2.4804018,64.61696,01
3.6270852,0.6146826,01
2.5694435,63.430477,01
3.0334067,171.30115,01
2.365938,47.924294,01
3.2929175,62.591064,01
4.686301,252.22527,01
3.7239962,69.12151,01
4.2380037,111.524315,01
2.0241888,56.231308,01
2.3814359,31.776142,01
1.9017503,166.1329,01
3.6149542,42.12736,01
3.702774,116.570915,01
4.0525007,0.0,01
2.198649,58.475613,01
2.4007442,97.75709,01
4.611957,83.365395,01
1.6917168,61.90551,01
1.911121,161.99216,01
5.176494,0.24039511,01
1.7464375,1.1514591,01
3.897363,0.0,01
3.5328522,2.8737612,01
2.1787143,27.513044,01
2.9230244,129.58902,01
5.5448246,68.92673,01
3.151745,0.0,01
3.9808853,18.135817,01
2.199608,96.29159,01
2.0332313,109.38967,01
2.5008984,150.83882,01
5.3417974,0.0,01
1.8298506,110.578064,01
3.668215,0.0,01
2.5185583,234.31023,01
2.0518522,153.32594,01
2.0830357,230.71835,01
2.1987038,139.4241,01
2.5198734,59.59549,01
4.075178,246.46393,01
3.2511945,94.93297,01
3.7129855,63.338898,01
6.8600264,209.20776,01
6.1929574,109.69917,01
2.8241925,74.78895,01
2.4343855,125.16434,01
6.186144,366.0888,01
6.6431684,429.12497,01
5.707327,104.88602,01
2.111475,37.364746,01
3.931738,66.58153,01
2.438419,5.670774,01
2.257406,110.68243,01
2.024447,170.52783,01
2.1087518,170.10187,01
6.7933226,182.80849,01
3.3731089,89.51,01
5.2258787,3.881378,01
5.7285466,245.08575,01
4.371312,55.2253,01
1.6772075,175.40091,01
5.410388,0.0,01
4.4111085,50.707268,01
1.9291383,49.320095,01
1.9448621,80.103836,01
4.643985,181.50714,01
1.8200388,97.00416,01
6.1828365,221.94131,01
3.3608444,284.14572,01
2.9214349,49.044613,01
6.224253,112.98974,01
2.5423038,154.63663,01
5.4124565,0.0,01
1.9624474,101.756714,01
2.584603,157.05348,01
3.0040114,37.26004,01
2.1792104,121.18392,01
1.8023767,6.3576984,01
1.7880368,1.2461333,01
2.8435133,215.94391,01
3.2282698,23.5982,01
4.716114,0.0,01
5.656994,0.0,01
1.7646611,211.61827,01
4.468713,0.0,01
2.2301826,4.16913,01
6.243263,70.99385,01
1.8953538,140.94043,01
2.8195882,126.01288,01
1.9666667,97.47136,01
5.2000647,154.5542,01
4.393953,123.18502,01
1.9348279,134.21628,01
2.9588368,64.499985,01
5.387555,0.32665125,01
5.45717,176.67102,01
2.0403147,258.44614,01
2.1217837,77.94714,01
4.985693,110.31576,01
3.021411,0.0,01
2.9929788,79.527985,01
1.768558,41.794243,01
3.3613496,3.3269238,01
2.0507379,200.41737,01
2.3456523,210.54738,01
1.7215108,57.082573,01
3.8141797,5.0972137,01
5.0309544,114.4778,01
2.1263678,43.87531,01
2.004688,50.166035,01
5.9658175,244.72879,01
2.4352725,111.66407,01
3.6537607,84.69875,01
2.552847,58.16519,01
3.0203102,76.978836,01
3.8237085,184.7061,01
2.0245013,100.54241,01
1.9052832,161.83849,01
2.9152567,20.326796,01
4.032514,0.0,01
2.3009214,27.184822,01
2.075633,131.05579,01
3.2072387,59.360855,01
1.7047114,68.24936,01
2.624474,21.022577,01
2.5029373,53.131004,01
2.4813776,28.8592,01
2.331372,94.53679,01
2.7260225,70.11834,01
2.3463252,93.55638,01
3.925112,367.3296,01
3.2910006,0.0,01
1.9263351,183.16422,01
1.8768196,139.655,01
2.4596338,236.74268,01
2.1058614,129.64569,01
2.129187,29.958494,01
1.9860572,111.19,01
6.179814,128.77844,01
5.889926,217.9187,01
5.236963,59.13161,01
2.0628867,40.17533,01
3.6056297,16.529451,01
1.936914,142.70767,01
2.0390208,149.38074,01
4.973355,3.3425481,01
4.34228,79.51343,01
2.6528797,22.654688,01
2.2718985,97.70606,01
3.1482549,0.0,01
2.046279,160.13141,01
1.9633784,112.02419,01
4.334546,45.032173,01
1.8841566,84.39286,01
2.7392924,220.73508,01
2.1789527,106.575584,01
2.818766,6.122679,01
3.984993,18.44179,01
2.4325883,161.4598,01
5.2614794,0.99681145,01
2.2524517,36.578266,01
1.760399,18.659958,01
1.7375817,120.64666,01
1.7575384,104.05711,01
2.1892917,71.41148,01
1.7736733,196.06627,01
2.4964654,31.232132,01
2.5049875,174.8877,01
1.9003065,53.37477,01
3.234822,59.239216,01
4.278899,42.044678,01
1.7941349,232.88512,01
3.615643,0.0,01
1.716215,71.895004,01
3.2507417,71.017296,01
3.4011016,132.18723,01
4.371896,0.9701503,01
4.360753,85.07947,01
2.7534828,67.87104,01
2.118483,249.4159,01
3.695699,101.602394,01
3.0950809,105.06963,01
4.3079305,62.52375,01
1.9025242,33.659416,01
3.225556,96.433304,01
6.015458,241.1393,01
6.3878455,128.87308,01
2.1847486,256.2242,01
3.3059542,98.599945,01
2.1294534,188.3518,01
2.0686924,45.13213,01
2.2414289,181.82645,01
2.1194532,74.669426,01
1.9221005,8.794946,01
6.42117,106.78635,01
1.7583655,283.46317,01
2.8031075,110.9723,01
1.7485986,197.28587,01
2.8924646,0.0,01
1.9199458,97.08841,01
2.3490307,90.83327,01
1.667661,157.86237,01
2.1088605,77.73817,01
3.6214635,219.28548,01
2.0884166,67.26136,01
1.9580894,69.604485,01
3.6379066,174.36955,01
1.833733,79.59678,01
2.1302965,187.53926,01
4.7533817,168.58278,01
3.5985074,77.31708,01
4.961471,0.0,01
5.2428913,238.16481,01
2.361913,69.51789,01
4.458036,0.0,01
2.6729977,228.82304,01
5.6359477,211.32048,01
3.839476,94.21489,01
2.5418904,158.61882,01
1.9572036,102.22595,01
4.1730866,119.982,01
2.1221497,147.73813,01
2.2082412,161.83107,01
1.7773926,107.80215,01
6.1445184,213.47453,01
2.6861026,4.030249,01
5.1577854,130.50046,01
1.9890318,199.37262,01
2.0024326,289.7101,01
1.9708146,130.9844,01
3.852584,0.7625781,01
2.7293086,128.72179,01
2.1703086,53.05125,01
1.8172936,2.0257087,01
2.4994965,123.960304,01
3.6061687,61.120247,01
2.3185859,46.314102,01
1.7878994,122.77565,01
4.21429,0.0,01
1.8159964,113.69829,01
1.9107805,104.21107,01
2.6783366,27.004644,01
4.2172136,8.329094,01
3.3119144,87.434235,01
3.3624368,131.50214,01
2.2411544,130.29718,01
1.7457172,158.08937,01
1.9371841,123.39353,01
2.195959,88.48452,01
2.087479,144.9779,01
1.7398729,48.14221,01
3.088577,185.1797,01
2.1143222,145.6247,01
2.9325895,0.0,01
2.5976284,500.43677,01
2.063199,117.496895,01
1.988916,229.66443,01
2.1824565,155.54376,01
2.2106402,104.01236,01
2.1398063,241.49739,01
2.3106637,162.00703,01
3.60382,68.31091,01
2.279449,23.88143,01
2.2445874,72.0714,01
2.2900088,126.733086,01
3.002473,0.7619052,01
1.8503112,122.75653,01
1.9232818,114.59779,01
2.7040663,62.224026,01
2.4474726,145.96747,01
3.6432116,0.0,01
2.0582218,5.2213936,01
3.8483787,72.29583,01
2.2323456,67.223335,01
1.7375077,141.51152,01
6.8392806,69.43184,01
5.4590516,221.53552,01
3.9432476,27.807053,01
4.201025,71.82674,01
3.6751425,0.7329448,01
2.0456147,107.23729,01
2.6353896,99.0753,01
2.3758543,0.0,01
2.5508816,61.312733,01
3.2205524,90.657364,01
1.9270269,80.87918,01
1.9569474,100.50401,01
1.9798969,11.893306,01
3.3471887,103.13454,01
1.8063239,37.450226,01
1.8432811,254.44463,01
1.7304032,114.15025,01
5.1298633,0.0,01
2.0865455,153.45229,01
1.9734272,143.59494,01
2.2825336,28.333982,01
2.1313863,113.3119,01
2.5262785,127.8427,01
1.8728274,157.21538,01
3.594847,86.61188,01
1.9217516,83.0365,01
1.7110523,68.01782,01
4.523388,0.0,01
1.9456145,118.02349,01
2.125883,48.44985,01
3.7915523,1.4455084,01
2.8620877,43.698093,01
1.673884,111.00325,01
2.150463,169.58153,01
1.8788543,118.07517,01
2.3245568,112.8633,01
4.5023036,7.504224,01
2.075509,74.59202,01
2.0701263,56.536358,01
3.1133485,77.31063,01
3.0077238,17.632391,01
1.8501697,153.4259,01
1.7943223,158.38579,01
2.5773368,365.99115,01
2.4406939,81.0663,01
3.514049,0.0,01
1.9718343,17.39107,01
2.526055,0.0,01
1.7573806,58.884647,01
1.6652153,163.91681,01
2.34328,83.42897,01
3.5760534,136.36919,01
1.7407993,38.081093,01
1.7954291,10.058267,01
1.699715,142.69437,01
1.6905822,133.22188,01
1.6361138,104.77009,01
1.7075716,57.56621,01
1.8936539,197.73264,01
2.3437192,99.20723,01
1.6530927,130.37247,01
3.5746808,2.413497,01
2.4622648,141.14198,01
2.0770059,218.8435,01
1.6361994,112.574394,01
2.8952541,83.90323,01
2.1177034,173.57922,01
2.147235,93.434166,01
2.089796,59.89707,01
2.33113,12.515608,01
3.0861833,76.44539,01
3.5138946,0.0,01
2.0606127,62.479156,01
2.4412332,77.40569,01
2.4581218,66.87572,01
1.7792826,87.973495,01
2.5731943,86.82349,01
2.2512226,19.807089,01
3.3050597,25.173119,01
2.2614956,137.82489,01
1.9053191,123.435356,01
2.0902069,113.41991,01
1.7644238,98.08149,01
3.098444,1.4638728,01
1.9154973,64.602234,01
1.6367834,76.87087,01
2.5633526,0.0,01
1.7604978,172.51416,01
1.7852505,1.4942547,01
1.98203,88.57373,01
2.0375643,74.01783,01
2.7451532,19.566227,01
2.03993,94.78832,01
2.9301233,2.3547926,01
1.8689317,24.34757,01
2.7695556,51.94211,01
2.1343963,16.464853,01
2.2559938,72.02422,01
1.8537325,71.934296,01
3.4548993,0.0,01
2.308084,33.942577,01
3.3227284,60.357594,01
2.19846,158.11507,01
1.7608473,195.37054,01
2.0100188,147.80243,01
2.055597,128.44585,01
3.545441,243.21516,01
2.672709,27.040848,01
2.250273,44.1267,01
3.4246168,11.361125,01
2.0944538,100.71644,01
1.8079883,170.59326,01
2.0460768,23.049557,01
1.9549253,48.765003,01
2.139554,100.43571,01
4.4052763,53.53267,01
2.9713135,104.18213,01
2.389068,72.8568,01
1.9219214,65.67555,01
2.1918626,46.259743,01
2.5976384,0.0,01
2.0263531,80.16917,01
2.0475767,66.50873,01
2.1461608,69.243454,01
1.779038,91.301834,01
2.3332417,159.66566,01
1.9931258,132.73093,01
3.4435034,44.86224,01
2.207661,28.730429,01
3.1428154,63.256207,01
2.1397731,88.14092,01
2.1470425,57.284496,01
2.524957,8.220984,01
1.8746425,4.3704915,01
1.8224562,24.030283,01
2.2194395,172.4831,01
2.9024875,201.88524,01
2.2782671,288.53488,01
3.4311337,0.0,01
1.9710227,82.753426,01
4.4281588,92.32073,01
2.1020896,107.377,01
2.531597,64.33499,01
4.456261,0.0,01
2.2047894,112.57696,01
2.347351,41.438084,01
1.7222694,89.707214,01
1.7011673,114.79059,01
2.7817528,43.52271,01
2.2241998,154.45535,01
2.016925,68.537155,01
2.2129648,171.58192,01
1.7502944,92.592415,01
2.1337092,75.5798,01
1.8212593,38.480022,01
2.4662354,107.449974,01
1.8745068,75.91449,01
1.7361712,114.34753,01
1.836131,123.1577,01
4.934986,25.752449,01
1.9820236,93.275795,01
2.8870876,91.55777,01
2.0890925,28.587769,01
1.6204805,76.962494,01
2.4597147,97.56846,01
1.9920305,107.57571,01
1.7501824,137.04974,01
2.042073,42.049587,01
5.22819,5.010398,01
2.3852763,58.569103,01
1.7264826,60.510292,01
1.8603526,66.62983,01
2.0084648,46.464115,01
3.2722495,40.12076,01
1.6418773,36.061623,01
3.0866516,45.263165,01
2.3786142,110.62353,01
2.5038998,42.587017,01
1.9924281,49.17185,01
3.442364,77.0265,01
2.5210702,44.546696,01
2.20829,113.80792,01
1.800922,55.681255,01
2.2013545,119.65349,01
2.3482664,107.52478,01
1.844763,1.9659983,01
1.7000654,90.93515,01
2.0100732,130.92352,01
2.0119228,138.52034,01
2.107501,138.10617,01
2.1781921,230.16335,01
4.0214033,292.15765,01
1.9967316,174.0356,01
1.7264695,97.723694,01
5.7337317,0.0,01
1.7500719,5.1964817,01
1.9651126,40.241543,01
1.7603006,30.831266,01
2.1299617,148.72849,01
2.6393738,195.26794,01
1.8187404,104.35446,01
2.3444295,111.45114,01
1.8003967,126.3875,01
1.8785144,225.81178,01
1.9648973,81.82049,01
1.9654467,27.005638,01
2.1886487,147.57108,01
1.8064463,242.44234,01
2.057336,116.28698,01
1.7749436,116.632645,01
3.4021893,129.4014,01
2.0383248,48.854923,01
2.475303,141.00995,01
2.4225981,106.67678,01
2.1653,148.51558,01
3.053025,167.44041,01
4.7778754,29.592571,01
2.0735795,108.79506,01
1.7645152,113.57542,01
2.4658165,77.291885,01
2.075512,187.9781,01
1.7377583,25.162163,01
2.9426012,25.086622,01
1.7940483,30.179775,01
2.1862135,36.506138,01
1.716444,69.24905,01
1.7100517,136.17332,01
1.9225873,82.81793,01
2.5123463,108.84644,01
1.7648097,82.60934,01
2.5415967,154.98416,01
1.7017746,142.90913,01
2.0443876,117.93887,01
1.8231059,238.16328,01
1.8794562,78.01119,01
3.2982357,139.34105,01
2.0825222,59.663067,01
2.8201742,148.40266,01
3.2332299,155.14128,01
1.7555659,118.21085,01
6.9528885,218.89818,01
4.654582,65.74159,01
1.7931345,61.810726,01
2.389773,18.791548,01
4.3326316,74.72004,01
2.4051857,96.33694,01
2.315801,86.94701,01
1.8341573,83.91876,01
2.040274,121.82625,01
2.7221537,24.862854,01
1.7277538,247.19406,01
1.8343207,27.40337,01
3.2968676,5.4167037,01
3.4774032,201.10135,01
2.167593,72.534645,01
1.9473999,68.06764,01
2.0237114,98.52925,01
2.0372233,22.748781,01
1.8699841,226.06335,01
1.7058871,135.21864,01
1.9709543,69.00144,01
2.177539,10.916836,01
2.045285,196.93674,01
2.2425985,177.06355,01
2.6230848,28.819523,01
2.7111363,88.603035,01
2.0791938,122.52747,01
1.9496375,62.131092,01
2.7601573,49.305847,01
1.7596136,76.15842,01
3.436318,139.40125,01
1.9684094,62.927074,01
2.8189425,155.28426,01
2.3866467,257.7279,01
2.1109107,114.2752,01
2.136961,55.73913,01
3.0921862,33.55679,01
1.9479995,46.56405,01
2.864491,34.667904,01
2.5772307,113.384415,01
1.888756,96.44239,01
1.7154304,185.51457,01
2.532332,54.92634,01
1.9798505,247.60194,01
2.022911,3.2477102,01
1.9719596,56.113815,01
2.3190255,24.95337,01
2.4685736,0.0,01
2.276915,112.52961,01
2.1980033,149.26225,01
2.177073,63.928097,01
3.3619163,61.23826,01
2.4179897,133.3897,01
3.584784,69.77163,01
2.355267,193.8652,01
1.591025,252.69136,01
2.2338722,138.55617,01
1.7492834,150.36032,01
2.0956204,62.379864,01
2.5688372,34.592834,01
2.1080687,33.542564,01
3.0064273,118.3533,01
2.2702417,91.15172,01
2.173035,143.04895,01
2.9452906,92.13351,01
2.1571903,98.56153,01
1.6608,127.13202,01
1.7597481,21.508911,01
1.7678211,16.466076,01
2.2432802,44.06465,01
2.919642,119.59638,01
2.5194027,112.11974,01
2.1372418,142.39987,01
3.739173,0.0,01
1.8199698,158.27727,01
2.5023017,132.04022,01
2.289094,268.2325,01
2.152963,168.00188,01
2.343154,72.53191,01
3.333494,0.0,01
2.229601,47.257584,01
1.9712644,55.612785,01
2.2693896,171.2532,01
2.43434,61.626133,01
5.1202974,46.833103,01
2.3789651,141.64035,01
2.1590586,3.5459754,01
3.3187919,116.66103,01
2.3045034,80.218124,01
4.11473,0.0,01
1.6707366,88.7815,01
2.4069893,78.31396,01
1.9183286,106.57432,01
1.6624047,106.024826,01
2.178719,98.68959,01
1.7258182,19.848194,01
1.9048512,65.30184,01
1.8156669,39.379993,01
1.7451257,92.45403,01
1.8771948,109.64784,01
1.741274,122.91875,01
1.7031679,93.31515,01
1.7478793,79.5174,01
1.8120517,37.178196,01
2.0185862,82.48422,01
1.5749072,69.36963,01
1.6945206,127.79156,01
1.7309364,140.21281,01
2.3779736,36.94181,01
2.039878,81.52962,01
1.6721977,255.52324,01
2.4239833,88.10265,01
1.7537229,128.19344,01
1.7236228,97.362915,01
1.8803828,96.99343,01
2.022456,121.042305,01
1.7787433,56.19852,01
1.7644485,87.79264,01
2.3134303,140.2787,01
1.8726057,71.527565,01
1.8882642,121.00636,01
2.5509672,169.58076,01
1.5790435,109.08867,01
2.0807035,137.87335,01
1.7432755,132.30138,01
3.60864,57.152664,01
3.7389157,3.57596,01
1.9417527,0.9839459,01
1.7325277,83.65115,01
2.0305693,37.197365,01
1.9970052,53.088413,01
2.4667025,77.77304,01
2.3361716,112.6276,01
2.3221364,129.37483,01
1.5926851,186.98845,01
1.6769894,73.299034,01
4.605231,0.82717127,01
2.3447058,255.1953,01
2.3418148,94.731636,01
2.13924,39.360027,01
2.1238217,1.2985098,01
2.2425418,83.62376,01
1.8618162,89.184525,01
1.9150256,177.22243,01
2.1414163,4.3649535,01
1.8785394,58.460106,01
1.6498822,62.744217,01
1.7620963,53.75997,01
1.9677241,2.2757063,01
1.752876,61.975967,01
1.6784196,47.110832,01
2.0470586,59.23682,01
2.2579818,132.98227,01
2.0087342,81.14635,01
1.624842,59.85157,01
2.1501937,94.14694,01
1.9613729,94.768936,01
2.1135542,112.16387,01
1.8608565,272.3874,01
2.2624307,157.25124,01
1.944829,73.76887,01
2.4623039,64.71902,01
2.1314807,18.861855,01
2.266908,80.77875,01
2.3181798,51.553913,01
2.514822,136.22905,01
2.013379,87.79009,01
1.7862563,70.61235,01
1.9293542,21.584414,01
3.992884,208.56813,01
2.4846268,90.45002,01
2.1344175,68.86964,01
1.7737439,98.21047,01
2.6391788,134.463,01
1.6724209,139.67711,01
2.051006,53.26647,01
1.6219761,88.16259,01
2.2474024,41.340412,01
1.8786134,29.767952,01
2.8809667,70.58977,01
1.8870554,85.762596,01
2.2407587,36.591717,01
1.7415779,65.74792,01
3.6181982,128.8073,01
1.6969249,41.57879,01
2.6000786,169.38445,01
2.4856966,188.38474,01
2.1299424,99.50352,01
2.1590252,138.43596,01
1.9741646,110.52112,01
2.2148929,54.986206,01
1.8821446,112.40526,01
2.2488444,17.16242,01
1.9424675,193.72522,01
2.4938283,40.495922,01
2.2824676,2.56317,01
1.9755889,123.231606,01
1.729592,171.95195,01
1.8993361,41.05035,01
3.247925,89.14392,01
1.9812136,76.45007,01
1.7866865,140.68362,01
1.8125488,145.70433,01
2.4107003,82.245964,01
1.8048837,86.8224,01
1.9435171,193.19862,01
2.16147,118.5764,01
2.2387552,82.47374,01
2.1452496,56.97817,01
2.1075969,17.037521,01
2.5439079,142.3854,01
2.2662048,128.15665,01
2.1360343,148.96442,01
4.48559,0.0,01
3.1001925,188.61397,01
2.398093,84.56675,01
2.1971474,175.0543,01
2.2808332,34.42187,01
2.7227678,93.84793,01
2.3985777,139.26743,01
2.072498,76.924995,01
1.8925993,31.149961,01
2.4841886,89.26746,01
2.2314005,144.52463,01
1.6954461,44.00278,01
2.343192,134.375,01
1.7933452,17.576683,01
1.6150457,80.654274,01
2.5000045,125.75767,01
1.7268219,162.15067,01
2.1914551,140.9444,01
1.7645642,81.03709,01
2.197266,137.86247,01
1.6943947,88.00316,01
2.017321,102.471466,01
1.644863,114.809715,01
2.024039,105.803276,01
2.0568743,3.1976614,01
1.6876028,149.2017,01
1.9935051,162.65295,01
2.8153949,183.03691,01
1.931811,8.658472,01
2.0748317,76.4912,01
1.9818579,177.57564,01
1.9051282,61.46188,01
1.9076017,90.333954,01
2.493302,145.73694,01
2.938379,153.00725,01
2.0598526,161.35707,01
2.6764653,66.468834,01
3.2043955,68.26415,01
1.6947396,95.40332,01
2.8159811,128.7094,01
2.2008655,0.0,01
1.7812531,1.6840929,01
2.0802164,120.85717,01
2.2704196,60.91452,01
2.6201577,270.5967,01
4.895868,0.0,01
1.8000009,86.27531,01
2.0781822,73.61577,01
1.8613261,23.88996,01
1.739465,122.30528,01
2.2094,87.55789,01
2.9839444,39.6057,01
2.7672026,122.24511,01
2.1380317,196.07822,01
2.0835443,98.373795,01
2.1344392,79.35743,01
2.1399174,48.07226,01
2.1519382,146.48299,01
2.8141377,71.0741,01
2.1156137,114.778336,01
2.7087836,146.8954,01
2.1477227,193.37376,01
1.6529535,1.6567243,01
1.922546,4.68878,01
2.0392988,118.838264,01
1.9417752,81.299255,01
2.0593915,246.72672,01
2.1735585,3.1442168,01
2.2659297,98.534706,01
2.3004918,78.597664,01
2.1787512,17.520634,01
1.8682233,104.43277,01
1.9294649,124.48586,01
1.7947241,103.52918,01
3.082266,125.38603,01
2.1329777,61.780663,01
2.3072832,22.474968,01
2.072414,83.97931,01
3.3700616,0.0,01
1.6715796,111.00687,01
1.8713654,130.3861,01
1.9611478,143.66072,01
2.204517,90.50247,01
1.8098683,51.575344,01
1.7784436,39.382256,01
1.739691,93.9547,01
1.6504785,100.309906,01
2.092344,42.676353,01
1.758289,72.5218,01
2.6018066,113.59597,01
3.3921525,33.124817,01
2.503688,55.8401,01
2.990217,57.352596,01
1.9597157,99.1044,01
1.8189248,83.4194,01
2.9217758,58.96434,01
2.217094,147.5071,01
2.3276362,51.696735,01
2.6735892,28.906788,01
1.804273,4.243892,01
1.6643989,65.49568,01
2.407093,170.2307,01
1.7018766,100.31757,01
2.2636096,114.53363,01
1.8010315,93.58172,01
2.780816,200.9255,01
2.1417089,173.74817,01
1.8171699,86.2824,01
2.2189102,52.06262,01
