,MG_H,MG_FE,C_MG
486157,-0.15058380795233736,0.07378034695070668,-0.14078719042201135
457351,-0.2901380153692888,0.09394535595033698,-0.1707439774000879
443734,-0.32468947739926574,0.096584712869132,-0.17084755099575438
500953,-0.08385676733734035,0.040293145453779766,-0.11301001423220561
442921,-0.3152079778024099,0.10269825497735124,-0.17906333197812413
95344,-0.44185935505449,0.25574980590060853,-0.36961171670968856
143831,-0.7573387057046537,0.20528761540921825,-0.3878292394116014
487696,-0.03308467960177529,0.06299121221563586,-0.1299845669970296
405359,-0.27950602979466327,0.0772847535510689,-0.14309920713647006
390578,-0.33002922100121307,0.05448104930381714,-0.1317584260058134
440508,-0.3052632166140073,0.11958018829903483,-0.1869760769102255
497783,-0.25035150762630065,0.06904949231550905,-0.14382652582646654
270920,-0.12809593463870736,0.07210194597757391,-0.1038290571753884
223674,-0.05135487336520932,0.05404273767671101,-0.07977638244013788
313296,-0.05017530226017453,0.033371157265715205,-0.07764693557898356
460071,-0.15617699381784847,0.08886768003057893,-0.15643198971932235
482179,-0.2681629628447406,0.08227004912076197,-0.1561536894038158
149782,-0.4784212225748149,0.14339588651421098,-0.25719372423289055
253479,-0.8257593408599548,0.24524058492230472,-0.42654583105337873
506153,-0.07816733549635645,0.03403054444954988,-0.10633033279892067
400114,-0.30412570846660364,0.07606121343496414,-0.13644217796127917
345330,-0.14117833232449847,0.04371539957345355,-0.10049654469882749
350606,-0.4055925738694917,0.07517586637329682,-0.16993719980033556
402518,-0.3168168840655531,0.07787431055216121,-0.13984167643705803
316553,-0.20434599606768544,0.042840725247820705,-0.1038463966276798
436934,-0.3405294476627538,0.09751143467899498,-0.16945424944287396
441352,-0.3382357838413262,0.09565099103062674,-0.17104077949647983
440541,-0.33597457683601717,0.09296087943664122,-0.1696915616046517
394912,-0.2825232814335842,0.06662342240799646,-0.1302992725564316
462137,-0.25607106512708105,0.08741059123394279,-0.1656213358039355
447732,-0.31032021097319057,0.10093458040067499,-0.17491570836843234
402613,-0.46948036747258287,0.09110088407458167,-0.1863902333424013
282516,-0.10866288008859314,0.05942649191058917,-0.09053473550757528
480532,-0.14727843391387693,0.08149356835104024,-0.1502278675794738
494973,-0.21944226037217926,0.07142568746582154,-0.13879718537896615
431781,-0.3466886254626941,0.08813502085934416,-0.16708832391822104
72538,-0.5167244964081639,0.2437457579953387,-0.39558279878064195
477767,-0.21080623705047524,0.07933990131403945,-0.15251763435259558
485715,-0.0919426246560032,0.1074983760347486,-0.16986454351722327
359726,-0.13950032815719252,0.0440847298951908,-0.09993408293317232
417380,-0.3514946456601605,0.07777710868164017,-0.15565178033991683
375334,-0.17590490167530573,0.04819498588249116,-0.1077164390371709
407411,-0.4635068936806304,0.09393859734377247,-0.18905211238287395
264120,-0.13051461918596993,0.0767171728042472,-0.10551580881506606
112633,-0.8767920341692532,0.22729868865245728,-0.46671265055743794
449743,-0.31222337678202566,0.091962995217231,-0.17027084923709773
396162,-0.28624343162339244,0.07831233443116664,-0.14146340019782105
333732,-0.1459772584104556,0.047934570412305894,-0.10349702341845538
307338,-0.16738324165867716,0.05981494762942338,-0.10864550166747036
501748,-0.05552595584561802,0.050238289745108675,-0.11703029195267846
470468,-0.09490168606987942,0.08033561047974272,-0.14941042721125528
499380,-0.2391524884893819,0.06692392539826927,-0.14335742959869643
246135,-0.17787160043592848,0.09977212094558896,-0.1358364580915094
362941,-0.1818440374246088,0.04528706937787161,-0.10611831915312364
298904,-0.07867156810908267,0.053996315284777704,-0.08758669224137304
215352,-0.2568674231160756,0.0931470735666074,-0.1463093082362572
504579,-0.22302706705561828,0.055089050333651496,-0.13352694825831465
251290,-0.06686770765543187,0.04964366758617318,-0.08220557095004433
382149,-0.2222689479896329,0.04485152322293015,-0.11055402350871116
395768,-0.3018533536983699,0.06619864848709772,-0.13864044334186704
316448,0.06031190080555038,0.032657981004776265,-0.07173952972026777
431327,-0.3430371408835082,0.08946186683848029,-0.16647318169605035
437729,-0.33619894999212957,0.09646021455321457,-0.17333451154563556
127839,-0.860661477088782,0.27302241961220763,-0.4881903303124048
436539,-0.3443889671374382,0.09427062920952278,-0.16929878917314983
467343,-0.23698639135445235,0.08488231678034033,-0.16051480600347393
354948,-0.19664042867363335,0.037625883342869926,-0.10105611703132805
426194,-0.3996606601949786,0.08870258928796049,-0.17460069732985906
419673,-0.24763251307480988,0.061038676661561486,-0.13474702201019123
257307,-0.1018990647342572,0.06727850578781833,-0.09320526928484957
447769,-0.3263447473529118,0.10523184294183024,-0.17658567580392753
437746,-0.3444171574977294,0.10042069161218226,-0.1712033676791992
108516,-0.25547273671460025,0.1824729873504088,-0.24038090948469754
373329,-0.18626532134464935,0.04571620272097168,-0.10509343887032363
299653,0.05019013748431115,0.022921462669563245,-0.06659691080169271
428530,-0.34777310585746374,0.095250749663146,-0.16504128664378231
516554,-0.07814879264512613,0.022322944775032882,-0.09502887093291339
462129,-0.24702356427737313,0.09515664592588871,-0.1707066499007017
340893,-0.045957980438162044,0.022714654721560812,-0.0754700830985808
328523,-0.1166794209441014,0.04781700602505369,-0.0940258540413821
189715,-0.15690842073373398,0.11398495566480457,-0.12924772745962435
447322,-0.30397952482065244,0.1014048254956012,-0.17825917233399685
456539,-0.28383300911006115,0.09080531980423157,-0.16678763212921122
394529,-0.2864905126315756,0.060981086404632456,-0.12496166747469267
364908,-0.14658388922881002,0.03922681524629787,-0.09768333124387676
434143,-0.3482666711093004,0.08854779748227026,-0.1645574910461019
10033,-0.875597192154896,0.44179861555299893,-0.7121777456562155
461390,-0.3458379364173637,0.09927632080337845,-0.17839825813001775
347361,-0.2339245288094087,0.06447422275499434,-0.12429770273542487
399374,-0.3253536871530851,0.06588335348724855,-0.13919041138815003
403367,-0.3027636440880703,0.07933154687799482,-0.14545741205146034
312504,-0.07595515232645744,0.05113893963302332,-0.0883462168506905
350927,-0.13401254145508049,0.04505293855324932,-0.098538512716735
422164,-0.3307460430725406,0.098922025294988,-0.1630563117021931
217674,-0.05672025619596259,0.05628278991790435,-0.08022190735701164
