,MG_H,MG_FE,C_MG
124501,-0.20691573569298247,-0.7354897617747214,-0.08456434151199685
253751,-0.2200972657386306,-0.7396183916793622,-0.08608862525454064
454978,-0.30599218642419973,-0.7392026643213847,-0.1188782139026206
409779,-0.3207956490523281,-0.7413540273466737,-0.10543044827280518
252104,-0.10322353136144362,-0.7443379252042279,-0.05704416568105773
314150,-0.19544621395200715,-0.7449970154282101,-0.06993022059308826
266540,-0.18510542264160665,-0.7404889857752172,-0.07833704253317489
340190,-0.3292675547672334,-0.7381788790796076,-0.1157644219981972
316984,-0.3167904294642342,-0.7373949523018879,-0.10960338327107877
255680,-0.04471510285171492,-0.747829313755538,-0.04121236740566952
453769,-0.2752477794702034,-0.7388394031416656,-0.1160744170920297
462555,-0.24326856305544026,-0.7404110925455029,-0.11083687652602486
440514,-0.26595672926622316,-0.7403355324455088,-0.11582462033235064
456172,-0.28730968889936975,-0.7395831195255052,-0.1159745251571444
204915,-0.15538587561637887,-0.73924244481291,-0.07608983767356597
280520,-0.12553115776528312,-0.7448940583377311,-0.06021390822089226
482910,-0.09195951396404829,-0.7404741351564161,-0.10981368077283903
476197,-0.33533518162554793,-0.7399717602128283,-0.12518846771561049
506941,-0.0453254357463057,-0.7481761292860055,-0.07628691211290778
352909,-0.09935886157962098,-0.7485400059566603,-0.05454631228205967
190122,-0.1672649325360895,-0.7352872785990989,-0.09300286352837542
302906,-0.08469787349352152,-0.7466229853147046,-0.0523560468896775
143291,-0.17327476416943982,-0.7333003640494253,-0.09812764867165186
159762,-0.35208297206643013,-0.7262672910670824,-0.17381001814834518
440174,-0.305001239974506,-0.7399030893262253,-0.11472661487409797
286574,-0.2896890899198357,-0.7374835478142696,-0.10574335838879273
108133,-0.3153736856322841,-0.7241280713899003,-0.2083299592782536
166910,-0.176579925353332,-0.7358470704891287,-0.08825844984068837
241336,-0.18529697304724235,-0.7389183022101914,-0.0840114040883489
387364,-0.2619520206973454,-0.7430009202221692,-0.08912262054295617
384070,-0.07148857354643019,-0.7550477768766918,-0.030258176519426208
501353,-0.13241302558612325,-0.7455183990146574,-0.08291529412691723
354529,-0.13449876296003604,-0.7491226408022924,-0.058869778646971294
450530,-0.26433746143971293,-0.7415889849646025,-0.11655239845777188
478575,-0.26071762496532114,-0.7403006346759174,-0.1094280652517593
305867,-0.6788446043005959,-0.7307759883922768,-0.2355428586366083
435719,-0.27807054217415605,-0.7413089180758656,-0.11251825124598658
108940,-0.3595752068799921,-0.7159555272098137,-0.2713090589545335
238868,-0.03078176731391182,-0.7482052498319368,-0.035751106342705015
351002,-0.3720784871968519,-0.7417511881769361,-0.10881375181056241
456573,-0.28687999091519656,-0.739581825123198,-0.11600711665105556
248513,-0.12648388547781367,-0.7416123727427716,-0.06683410530485329
427318,-0.28495554491856173,-0.741895878503561,-0.10813211635636383
456190,-0.34360640873467635,-0.737884836778468,-0.1304105665309806
257328,-0.14810092703820468,-0.7416367566363805,-0.07465938614190212
426943,-0.29962521669997894,-0.743656933450601,-0.09846907672539829
336918,-0.11064294880282523,-0.747858141898542,-0.058111072406626677
208097,-0.11485721988090081,-0.7417130193986162,-0.06448136736907081
370924,-0.16876246727652688,-0.7490942117315187,-0.06118191675532719
462162,-0.24825818485242732,-0.7390857776111861,-0.11053289647713485
158885,-0.13867075161724465,-0.7377640641408337,-0.08261127012406205
399728,-0.2575204263284453,-0.7455828172341823,-0.08289893259156322
422956,-0.27963307161463724,-0.7407787389995919,-0.10169054820204232
254949,-0.21426110621660743,-0.7395342811442324,-0.08681526574099946
244146,-0.21605446386500884,-0.7378215086084918,-0.09094000523410586
295746,-0.19336376304896788,-0.7432716470356716,-0.07591519261268889
386217,-0.4480597482248846,-0.7381378645478105,-0.1383816535954453
205354,-0.26751232754163207,-0.7345620291361883,-0.11388081556921142
392207,-0.4092520597786712,-0.740852440039931,-0.11430718366239034
503328,-0.014904049757985136,-0.7485798460331382,-0.07750697974221633
345733,-0.14660570331073233,-0.7465912845959679,-0.0639399694147455
229337,-0.19178725587545364,-0.7371752213378213,-0.08928867615753
522139,-0.024790561806904775,-0.7511314795406278,-0.06235626061538229
