,MG_H,MG_FE,C_MG
302917,-0.02480189633972168,-0.14573886307349382,0.11248527771575884
348114,-0.017931678090944217,-0.14441999719391463,0.022413541363136488
283338,-0.1025843986002261,-0.10106305301401411,0.2264504291040349
374953,-0.1694157051902637,-0.1256202583356032,0.22725757841799388
414950,-0.19475467875603505,-0.06645610620396236,0.1962667374906946
266972,-0.21763739419763056,-0.03954509059890238,0.4000114193990054
380998,-0.32388140785192443,-0.10039310754356875,0.49665756818010265
373326,-0.09234138758878846,-0.1192751051752822,0.09548779847919713
477444,-0.43412185340587406,0.021950465045461887,0.5746232385389838
468528,-0.04610300512380718,-0.06325513115371974,0.2765162029044982
378910,-0.0585995163217097,-0.1360767174811009,-0.05542030430885219
243297,0.04001528334838508,-0.13166015785609966,0.07162821313624376
447786,-0.27140162191812583,-0.022531709324120047,0.4053081502026106
152210,-0.31861405354435235,0.13683299431869228,0.49625337413554077
106159,-0.15586620019804898,0.16681175972769624,0.3803851069514662
319771,-0.206210103577036,-0.10033460434447478,0.43067227255381624
420173,-0.2412775661191943,-0.057714600170277325,0.3089264406637021
286662,-0.4481937670121984,0.18956170812002204,0.4447523699376684
159810,-0.30631086183105233,0.12189375755019927,0.5353228947379342
444940,-0.16418707804722574,-0.06080471453260798,0.2650878991946406
367776,-0.24882456569176753,-0.1152206766193784,0.3923129340030226
208169,-0.20895796257447868,0.02042472575659926,0.31843998314837396
271725,-0.04830304494393757,-0.10026639081972288,0.18830119662769684
107367,-0.17964441935190967,0.20060261778002708,0.35714875990406164
462131,-0.07846749438806574,-0.06166111395769612,0.27699481403482096
289368,-0.20677686426156724,-0.10543827935383097,0.4270348054884215
435388,-0.2880919416617296,-0.02305399609976938,0.392894034854981
413732,-0.1616425030987597,-0.05143176648425728,0.13525950423051744
506137,0.027021399608396644,-0.15494044704694995,0.29609027830331863
393753,-0.17353565836503332,-0.10335482979576156,0.21821939129429632
516546,-0.07180833534447963,-0.18585992406930318,0.3177443635132887
346909,-0.003961743154250551,-0.1553384834030078,-0.026170814469873363
509365,-0.14402722196288498,-0.1406396775124203,0.4211160044347956
446541,-0.16050525151057066,-0.061110731006773236,0.2688883638672893
408971,-0.25163087394844874,-0.09904124489066493,0.3141542217547596
404600,-0.35143819322307496,-0.07729495620790616,0.46744364609795047
461367,-0.19323046066538663,-0.04457168680795823,0.3312742448339134
420540,-0.19347932488703537,-0.07703838500576929,0.2108642890074075
340556,-0.1589052558129232,-0.11815303602331034,0.3308855499498552
305360,-0.1756209648265949,-0.12188581622277334,0.40746297748067073
427309,-0.09707394835275109,-0.0659541939462052,-0.035409626891750964
485017,-0.34466793086883313,-0.061156509338244514,0.562212542698802
418533,-0.15921034526026265,-0.04293338746163333,0.1560622896838054
242928,-0.081743412494665,-0.09996800201012547,0.20410634545098216
435360,-0.19831199187452472,-0.03314014681620972,0.2761333273257873
423331,-0.15748436842555918,-0.05065108178528269,0.17650379381548825
433329,-0.13384893518896374,-0.03308688402996075,0.18563730287829816
224085,0.0645374420353713,-0.15932478925219945,0.09102451186112119
444522,-0.1109869106854788,-0.04413622753229951,0.13130253635103883
354929,-0.06790585183312232,-0.13667084697147963,0.11609179123036063
494976,-0.19493459560842918,-0.09947359832712872,0.4798715996174689
258501,0.018258392488670012,-0.14757578513260014,0.06307014638624853
457796,-0.2978906089936095,-0.03569417849911527,0.44926721232932004
114097,-0.01156594077647023,-0.013966430466902886,0.3222030077035071
195632,0.22372914649665088,-0.09902447134397457,-0.2477596225569674
221665,0.14441944419114924,-0.16067401863408357,0.09657609508688725
157322,-0.0691309962783227,-0.050520401403468834,0.24367850554538606
388200,-0.3336363525732896,-0.0854107362962176,0.492289350607634
463706,0.016725731671037733,-0.02374106381790899,0.020702285723597537
485358,-0.11705006910209903,-0.08546169729412464,0.40152142951976333
508571,-0.15740843308897137,-0.11813062058797616,0.4258048226902249
247086,-0.6060166774999228,0.3119317166571578,-0.17556309734446107
319840,-0.36709322727344273,0.09296128216442967,0.624561904108432
439387,-0.27407723589746663,-0.015965933325362558,0.38821447693843214
478579,-0.22109205127370662,-0.06817158359963402,0.46369137771316526
479733,-0.027863702806102956,-0.08562855372033162,0.26764868897230326
413757,-0.18280216416397493,-0.07457509201079691,0.27455494105096334
467417,-0.3713944233757165,-0.043218137293548065,0.5225718963778729
249887,-0.6044863539522942,0.30843885864116083,-0.16381678610557882
385364,-0.19467966605328565,-0.07923947803591434,0.2956179746478642
399698,-0.05079993421630843,-0.1302762207169408,-0.09480652531627615
418094,-0.05804132312313781,-0.1167138886741492,-0.07962411081539275
284914,-0.015561760856583447,-0.13192466066196307,0.1443170175965648
174932,-0.08470756252349856,0.03135194826466381,0.12371647387797297
376938,-0.10469203366937078,-0.10727595867441236,0.1682109665724893
494968,-0.1614744288110661,-0.08944249333328062,0.4204002296124071
104932,-0.05732223572531835,0.09420517935114744,0.4060165908860661
161243,0.16496928766868413,-0.09361491273581479,-0.03604633455521461
464100,0.026875187969535974,-0.05856751177809459,0.02956241316817331
168943,-0.09399337110356859,0.02526453896139362,0.35886149751061264
477325,-0.011696256202827729,-0.08656597012013767,0.22366275083232262
291316,-0.028330911397558042,-0.1413731460519358,0.11538991920322397
430960,-0.192961610586409,-0.031623398584496004,0.27683879572202374
451724,-0.10051335429474752,-0.05755421906158228,0.19168547736106956
513346,-0.07255596126650615,-0.1823439887788602,0.3217278807335906
315003,-0.32004412199993404,-0.12110497121120331,0.5933435563065681
278103,0.03031906742598756,-0.1416032183673725,0.12187699642348435
366103,-0.009188071229539487,-0.16816477144637365,-0.13133320768673656
392932,-0.14652919922603092,-0.09971517500608962,0.07998581547742825
297703,0.03514231539979122,-0.14692646786636598,0.06706529992627461
227752,-0.14025136643550987,-0.04290262914065014,0.3609190339409614
98952,-0.11193907622433837,0.1913944692800747,0.4553318963344137
73849,-0.7131405342462724,0.3143921874505793,-0.2123425531433647
402916,-0.10844149029405727,-0.07142570799607974,-0.042866948062997554
