,MG_H,MG_FE,C_MG
444145,-0.14833173956615273,0.011341591374224275,-0.09716120142125553
278578,-0.29347035701920754,0.08793892602645204,-0.14565081238918265
361722,-0.10135506538765277,0.02750992614341652,-0.08726222999661051
30937,-0.8702762016936847,0.37017711042499,-0.6267980191018556
355709,-0.06479160690355396,0.03210199412314334,-0.0875970490059288
410585,-0.2717522429378968,0.03743952053175914,-0.11916792248406127
312192,-0.32516101148465587,0.0753555273195961,-0.15527115119323814
420597,-0.30864519984823047,0.0007572469044943575,-0.10939974495794319
508572,-0.2182728630621487,-0.0027487787076497516,-0.10922070507772055
251362,-0.2491416522560672,0.09871316719907294,-0.1402755443846945
294942,-0.17216502849234336,0.0662118670149684,-0.10761187811706716
204537,-0.19052799124117734,0.13213050632358217,-0.1536907833350132
501760,-0.18745170690491622,-0.001614302556634778,-0.10300346275334502
384890,0.004052092688458512,-0.009799490233921144,-0.07087934510698703
374135,-0.13133337011330984,0.03220517175511248,-0.09644067545907892
331748,-0.17912744501557054,0.05404783769504923,-0.10750732228071025
268849,0.037950834211977855,0.04586883109742504,-0.0736472484992961
178959,-0.2873322002036269,0.17902291952334254,-0.2405363632049054
104499,-0.23503279289144907,0.1641955961044132,-0.1990776352040211
252569,-0.269057576233129,0.10044540836398502,-0.15132181501534192
344948,-0.1770086113616408,0.05005871704751841,-0.10658090788013652
466935,-0.11759857251756888,-0.00016255509997439854,-0.09455686584225369
298527,-0.13053728161758213,0.05361253401467514,-0.09502277082438501
265737,-0.16330206179639614,0.07953157151950374,-0.11211628130264054
218955,-0.24030627535225396,0.12215295577227481,-0.16901356568340403
386522,-0.09414357200105737,0.02058424851536661,-0.08958562912507519
429734,-0.12114480215330563,0.008792126798858088,-0.09428897537813057
507369,-0.20645797037218674,-0.0011347339244971444,-0.10620431314598752
268545,-0.19052587196420492,0.09328811873242995,-0.12716648373208647
524555,-0.1639484608471238,-0.01093792965751264,-0.10653463909280395
233309,-0.12254850663948319,0.07656893868915768,-0.10179014505273598
486155,-0.16865833589468193,-0.002908012958254408,-0.10333611766656964
381291,0.0029058005158117714,-0.008210386697764102,-0.07136993172950985
270959,-0.2266441413401858,0.08489416284181306,-0.129289230177841
206929,-0.1787169434841869,0.104050887213159,-0.12619706144983353
164631,-0.6302192861077811,0.21641189040118292,-0.3500163359337827
444158,-0.1877493368214387,0.010037165972913098,-0.10014302657404686
230885,-0.06730702884883052,0.06482975415315456,-0.08901554428644456
279461,-0.6380111243773873,0.16139816014192887,-0.28600944341605594
298923,-0.11996284129796558,0.0502176262098232,-0.0914452016206351
