,MG_H,MG_FE,C_MG
476547,0.041130869975955664,-0.014279170519272015,-0.07584404418636334
251399,-0.18737852937712032,0.04383186905159908,-0.11369489790666845
149729,0.06774429540640153,0.15893395809243413,-0.0806075141503094
249005,-0.21630764018157556,0.07967246899876224,-0.13814145989713977
175735,0.049918278305990445,0.12095705847238472,-0.08214073051905024
510987,-0.12216328019634826,-0.0044225990067073145,-0.11542871295248064
413756,-0.005769397301335024,-3.674700525168467e-05,-0.0895118490592351
521735,0.09336804408093792,-0.03348066463469766,-0.057979522239030926
407717,0.16659451057621744,0.007871892319386314,-0.03597880120024005
204148,0.0022091974476551933,0.09264321770798804,-0.08772910929216413
150920,0.08312157177275097,0.11586573389991864,-0.07271991115731356
523361,-0.013570143775293603,-0.023948998495421252,-0.0906824647297414
508139,0.07668359120226753,-0.023701916430392322,-0.06448806252418336
325300,0.224807068955194,0.01820959789916704,-0.015235488036944245
137358,-0.0675894817024704,0.3041058016161401,-0.1581416679928834
266190,-0.1537071259835637,0.04124097296344653,-0.10062074936051665
321721,0.13694025248784655,0.031840593727199495,-0.04717041160002085
459417,-0.24499689872610875,0.007759596963582527,-0.13392051408487043
398122,0.1413480705152791,-0.0003269773256484032,-0.04379783486212094
194143,0.027807557686405186,0.09689168093874384,-0.08452981554176257
433741,0.06228646406487358,-0.0035094365762721458,-0.07080827482545346
378521,0.1487723218660522,0.007933345476448,-0.0429235223283036
413770,-0.06074106695382208,-0.0007379626220987839,-0.10205047608181997
121757,-0.07227815212196129,0.31273107919479315,-0.1704294248574791
463727,0.1331419040065498,-0.01369350818285367,-0.04620263648876563
190507,0.15493663382704015,0.07730539472661979,-0.049563730324255165
308166,-0.05252728872098729,0.026584879698335354,-0.09505371834201128
278217,-0.26154585029369326,0.10223208805530615,-0.14890125431879514
415363,-0.02978808746946797,0.0035442132096844617,-0.09611600220968596
160046,0.352870702207066,0.09940440087104058,0.0066133869617508445
267708,0.17624829543680984,0.045450928511424044,-0.03614483884956593
374567,-0.04809332731891649,0.013087622839514042,-0.09968547398573677
453334,0.08905236477261681,-0.0064943172267665356,-0.06264428168564487
318190,-0.14830791565980914,0.02648986198976716,-0.10555153240373297
358958,-0.018816576188780174,0.018670929261557098,-0.09217839659343269
399758,-0.015955889445126135,0.01627162985346425,-0.09487753763115674
241334,0.06746747889755793,0.050813698026347005,-0.0700248174444476
383026,-0.2898050881686669,0.031913602159836685,-0.14227383902803048
201726,0.0827969786221469,0.09111458731675523,-0.06973237520974068
243375,-0.09781285212254752,0.11547445463547797,-0.11821153922565188
346115,0.16674741559727443,0.02154257493105549,-0.03592020041340313
463344,0.04976312458625433,-0.019546941769778087,-0.0747295337084257
377788,-0.13604699867045866,0.010662795293609056,-0.11166522660171971
418602,-0.19125091459103696,0.012526615469691554,-0.12253256126611853
373324,0.12933112509826092,0.0011566066108437134,-0.04865145203650405
159276,0.24800929735939553,0.08870003984994779,-0.02138853306286226
419333,0.09335046845006166,0.0006453246533942858,-0.05906436509703604
46886,0.03590322778710955,0.24897982282152503,-0.16107708685161412
244913,0.15276395563160194,0.044079386009869104,-0.04342597793162596
398146,0.03599660584197177,-0.0008355390017525458,-0.07928682548099769
523744,0.052162406523280754,-0.023055406340489838,-0.0723961136640983
330141,0.05279144393993927,0.030761943425083666,-0.0753596616917272
257678,0.30174007854305873,0.02601617370770698,0.00649043312595321
504952,0.020079585544223417,-0.03276223602380779,-0.08106256203881873
311375,-0.08433215537589304,0.020582091530544938,-0.10213010787485736
485761,-0.015442002779136372,-0.020858979511574657,-0.09098241335712112
247335,0.06820455072464386,0.04887117535544,-0.06988461454880775
452216,-0.24541833593529574,0.011782692477447648,-0.13482339579138827
430919,0.16365091300930779,-0.0012036487777125626,-0.037484959780671484
469445,-0.35730845408551054,0.013474029096627704,-0.1544315397715243
292267,-0.4682239581935379,0.14660127057418715,-0.2611965796291247
378476,0.35071823130241947,-0.010957638498367561,0.030571502310855814
125315,0.09080645563840475,0.1354920651588346,-0.07007465100331588
206469,0.3124377638718968,0.04681306707398647,0.009468841966841945
442165,-0.03627976821194275,-0.008158385238208568,-0.09719885837931522
368572,-0.07129634626858056,0.0055938386959980685,-0.10167353178891003
374534,0.08188638488268332,0.010917749503219665,-0.06443777668090778
246080,0.2876279272693425,0.028856668385241424,0.0021090309412335473
453862,-0.43221462986404025,0.03473392156884353,-0.17902658083093126
437715,0.17845430497544126,0.005762692191068425,-0.02989948835036088
310601,-0.1917086218606464,0.06614742381011407,-0.12827908186939646
439749,0.031311975039255896,-0.009545699627425241,-0.07975282056653371
458159,-0.009325354703359373,-0.011401965598848091,-0.09249234568476283
293734,0.0749129346966102,0.026895629511794222,-0.06648689811285602
208123,0.10121382581962163,0.06626902800562776,-0.06222577356252946
230142,0.03202299138465286,0.07025617414740155,-0.08064677594578251
184189,-0.16273425510012185,0.1004685213307348,-0.12116969183731197
148926,0.07093112485881896,0.1337080096378692,-0.0793534820760241
485724,0.14300830009938018,-0.01588597988868523,-0.042844026655134676
467756,-0.0010361770902088858,-0.017474446577050457,-0.0888445317334073
356917,0.1573520870217368,0.022685833916280596,-0.04026892899001899
347343,0.04707428213005917,0.026321901979298765,-0.07705538240374216
471756,-0.0005889745113479207,-0.01711151682120535,-0.08869800918601875
