,MG_H,MG_FE,C_MG
267726,0.09057372949668167,0.023540089654419505,-0.044338391537869476
140088,0.176640713974329,0.07764946631630902,-0.05764513594859452
364190,-0.15129554092300038,0.011333144054614358,-0.011573109305417495
478920,0.14619327256918727,-0.02141047427928075,-0.08188395502045356
302925,0.1056186704027356,0.015404104067597249,-0.05349265357988634
463749,0.022937848160708527,-0.025375052985947867,-0.06498132145659932
445349,0.02175454070446188,-0.0219372672028762,-0.0605589585971716
57334,-0.12091234501626483,0.24918203882142828,-0.36036882864312025
471755,-0.0028791308452531875,-0.017260619453563105,-0.07478143752889024
516978,-0.0952085357486752,-0.022175990510904034,-0.06609121768675331
492946,0.032120239441520794,-0.0323902775504055,-0.06765205986713246
246900,0.18671540971383235,0.02804185013111865,-0.034335581799005005
281721,0.11610958840454651,0.025516096607719196,-0.054861627560786
510540,0.05640805377658008,-0.035297611453808705,-0.08675131961593348
302068,0.33888188654762536,-0.012345405804929321,-0.007240935594097497
389736,0.06302475643264205,-0.003203193458236289,-0.060236026278795846
422146,0.027372705655565648,-0.008997427194951953,-0.06847572468564934
31828,-0.9810189435798644,0.2674375380793865,-0.6403783144861037
143256,0.286506717501455,0.05139322900638282,-0.023577732458965994
470898,0.2420352377865699,-0.036185046122372916,-0.061227287122745916
244160,-0.04545912107314852,0.06750584520273101,-0.06719826984100101
426596,-0.1713861794606665,-0.0064252508488314986,-0.02659597180727885
314513,0.15478791234060357,0.009301451700486463,-0.041615876625915385
261333,0.0667412646168357,0.02419566518695576,-0.0388199202592255
199461,-0.4742411729457612,0.1183136383424771,-0.1394168574122947
490555,-0.0010031479191358998,-0.02728075249522613,-0.0705723556658528
336529,0.09479334169586519,-0.0011025383722576554,-0.05086188120725745
462542,0.046586770209653065,-0.025370266384787447,-0.07472052234959602
196108,0.1355824653121892,0.052371050502464433,-0.04491918264177133
284932,0.0701534520030199,0.020483574982593657,-0.04243077459215705
211329,0.06656497634725661,0.04880421417196751,-0.0513468139006833
495338,0.06307295515058378,-0.03171197136726407,-0.0777795233017702
203723,0.08631066294828917,0.05562937154968121,-0.05185691896038268
60306,-1.1116145833675997,0.3176190881270542,-0.9282162756265733
362123,0.12360524100552128,-0.0017582399335631105,-0.06735529513167372
512975,-0.07920317391699282,-0.024025436220043765,-0.06717955076812555
502551,0.017757678469875332,-0.0331565712823816,-0.07652321097123775
439766,-0.05108935693466674,-0.010521249996366569,-0.050316760416568594
202246,-0.4103842873773838,0.1130401937163425,-0.12028853269086409
149240,0.33851743878468643,0.08110771902458935,-0.05641477928984201
397706,0.19603257442147876,-0.010935471147993675,-0.06431457071404267
379331,0.09147577971962648,-0.0018505978092944186,-0.057109248392184266
243310,0.1462804024903378,0.02488981311562795,-0.029700516101137137
514570,-0.06282829485797368,-0.022679141849686772,-0.06382720808133234
220567,-0.07336159833978477,0.08853235996978674,-0.07669326565871622
440143,0.04479500921180479,-0.020562909087733727,-0.06489859615129245
496112,0.1793052642717786,-0.010377385339458561,-0.11916352952580372
474517,0.16222260681693856,-0.016937125289950228,-0.0902225600656485
473030,-0.30667084362465813,0.015558500597845637,-0.0430879195473618
510940,0.056512258427575325,-0.03513507144360086,-0.08706771681617528
349718,0.13486747046907188,0.009327198291014333,-0.059242113039820035
364217,-0.25575257463199286,0.030474295037493826,-0.017540587104444505
486117,0.16237523014476815,-0.015877177490336236,-0.0992313433693191
140217,-0.3203564519661547,0.14859616925177155,-0.22580196468063407
512160,-0.02543573417501133,-0.020052607348864084,-0.06963014788166035
461070,-0.468856401605609,0.04197847062935517,-0.07282584344220572
141846,-0.45797655667249615,0.10651438822294701,-0.18134540664055931
412533,0.08287251915083169,-0.012271953705063149,-0.06311095457838077
342476,0.3180082123929916,-0.027601649605148937,-0.01906877393653461
462136,0.06800061567355836,-0.020689444492614284,-0.07211548184892753
386206,-0.21302520063542593,0.0018326527934817427,-0.013782033055471571
258571,-0.08230981106809308,0.056110166650602464,-0.04509742042295613
134134,0.03108726846649743,0.11912035910712043,-0.10052155412457149
419327,0.11348744262923696,-0.009777554106894834,-0.07560686461066152
520957,-0.006889331010464776,-0.026980364449004313,-0.07699947318379903
261701,0.19131511861218836,0.018667844351509505,-0.030189332907757327
455011,-0.2261997505820702,-0.0025381673084769185,-0.03730651280015418
172515,0.10323977171983022,0.07159210817602482,-0.07141330553212788
351752,-0.002589708096223899,0.009963675058528059,-0.04470402206385367
302913,0.15238345485356156,0.010345831841451464,-0.040418746093871485
178587,-0.169205136261899,0.16526295694361828,-0.20102169048244103
327716,0.14104254452444764,0.014892000555016244,-0.052393897333416956
221858,-0.45621883224881754,0.1486485511919401,-0.1778764753674571
394930,0.09411658300976704,-0.006249152618464246,-0.06099708334132879
300516,0.13388082976982932,0.024700077136291354,-0.05333107685990478
143048,-0.4654008340418811,0.10676634245450783,-0.1828196408499802
484547,0.032022356626748065,-0.029865052432072978,-0.06796357981831266
305742,0.03133832451413064,0.026363118133204272,-0.04768528511702515
451316,0.1606819833561063,-0.017294750675904746,-0.07989320739435325
293327,0.09703524183560436,0.00998552554939558,-0.04502936405737278
385372,-0.07749647927753218,-0.005025195985744427,-0.030357488984073838
121259,0.2535608101626951,0.07231897996637054,-0.053982256629371894
245706,0.1673828737465689,0.018048212920413365,-0.029506113426763736
372943,0.03951943152031411,-0.004500135372449088,-0.048971954454178596
465355,-0.003639822793629826,-0.012841279625950448,-0.07444213680653407
350603,-0.19995042648420952,0.005882798881640561,-0.007128102070034059
203697,0.18670246833248758,0.043899405245223067,-0.03186976175518311
492126,0.12046555113298207,-0.039845439019131096,-0.08141828856872674
472949,0.02310410948444975,-0.028477034451845643,-0.06791226139509945
379377,-0.09428269323902884,-0.00297215521849159,-0.02122195365698694
198920,0.09342235869533855,0.057414008873276294,-0.051538275421181945
318875,0.3183220619985016,-0.016402960533365263,-0.013793836687391758
469785,-0.12150632600506175,-0.011329867375985847,-0.04086003476660571
448980,-0.10688258037292683,-0.005852538343088229,-0.04622178187150289
271660,0.3612353608867665,-0.01271036240042378,0.002724848601662111
373358,-0.024609008444982032,0.008922909935930243,-0.04570628794800571
247086,-0.5695914172942879,0.12310845019363881,-0.20196113317756703
508567,-0.04774834503177594,-0.016976379368659703,-0.07518256356379437
132098,0.13338356806017185,0.11019557368712159,-0.11175756524390876
297718,0.12683790018202146,0.02337548219587314,-0.0580184861968048
380101,0.2202719375230326,-0.015206985872363465,-0.04963338701878714
233277,0.27748539183569937,0.016342446751493434,-0.009864282847887706
402171,-0.0697051514041834,-0.004965513380291234,-0.04179622880178306
323651,0.4236745703432859,-0.0190327811945718,-0.008792535733099738
352545,0.030372097778901628,0.00371976673937284,-0.054253423731568585
410520,0.1410675102764257,-0.014733484417707055,-0.06906247445343612
261304,0.1781206080180152,0.011567963598060838,-0.020360826171241575
421711,0.18017577056767678,-0.006417264152046492,-0.07798618937988358
388102,0.21223557928595094,-0.02080797625471484,-0.04699075002194167
59735,-0.10671674552029767,0.24452034343087495,-0.346563818438533
515757,-0.007455982627701655,-0.025419972486306067,-0.07579015900623463
183720,0.0894724904330337,0.06058329015516984,-0.05306386972595446
203698,0.17944592430565193,0.04173100776879221,-0.035973954860678364
268110,0.1522038020792117,0.019391553341316037,-0.03316219313797561
306922,0.11459593880485822,0.016619074810212686,-0.060234000672796884
311729,0.0906883520780176,0.007452199482540611,-0.048888664791623
356617,-0.25613857076090396,0.03305442126964098,-0.016819458030695122
257337,0.05064092130977554,0.03630731272849841,-0.044041641404259285
192532,0.0532448432233103,0.08647936834674547,-0.08100826204987423
253692,0.2233060627467788,0.008702255617111798,-0.016943692082825867
168558,-0.04708467135102026,0.042644687389009714,-0.06141070817273306
446544,0.036996922756908246,-0.02262666167373728,-0.07255111150089404
438228,-0.3001697000541802,0.017353237596347493,-0.029192198763448363
169362,-0.06744313311600547,0.11268475852577536,-0.09687731005169484
150109,0.11626826798810556,0.09108374517585449,-0.09118432875894723
344162,-0.04148347889859927,0.01477858752819105,-0.028470637677529845
282957,-0.025155022723634547,0.04077421950061846,-0.0470297933775057
471337,0.06913609792361228,-0.024051217847918596,-0.07491255168244956
364538,0.05220516066810545,0.004949013927873565,-0.05042892667797136
406541,0.048061805574405765,-0.01104701233918795,-0.06032682141436593
429403,-0.19470831438358596,-0.01217231470059238,-0.022914423815007884
497743,0.04890586982208553,-0.03506954210865809,-0.07466239108808308
416187,-0.1331565392327397,0.0029516451123603182,-0.02699113700472308
196869,0.2933583044021182,0.01013318209420655,0.010715781079692899
367771,-0.07244883523753552,0.0008227650481070908,-0.026098384874796945
414142,0.04212130457104935,-0.014038411514202917,-0.06293862230620188
294982,-0.12443296174206873,0.018162492700446578,0.006972211647259169
501382,-0.11145429245456803,-0.016733370979708936,-0.054047413945188
265694,0.21830895462899247,0.006351084950694613,-0.01693902954081647
189668,0.28816242243264806,0.014496414473780972,0.007581955738439061
278175,-0.09464763839846242,0.03738208987282583,-0.02230477034078958
242636,-0.35137492745978666,0.055314701236542474,-0.0766978853920493
204147,0.0014376986967277196,0.06000485340951162,-0.04277725963944376
90534,-0.00491127660475208,0.16236682494411256,-0.13477533854191015
454942,0.04561174208611851,-0.023093190203995514,-0.07290617220378498
196110,0.12864940092879074,0.05399395328243983,-0.05124238287562627
265887,-0.5641214020440617,0.14509275735922256,-0.24170868628831332
418584,-0.1238855597795265,0.001556352039209008,-0.028433315106531104
216125,0.08401056068270712,0.050977259654886996,-0.04615595586281457
288615,-0.2565562983165183,0.08206882450628822,-0.0646842691585367
384970,-0.07117924388830654,-0.000809225432085503,-0.03461103611139496
362174,-0.08684664686645845,-0.0022730706393962463,-0.01800107264784645
357728,0.09798336695964908,-0.008901917764389214,-0.04729368419828806
434569,-0.05986113046388354,-0.007254192574484432,-0.05130257919092303
319357,-0.02147894933648938,0.023841100497259803,-0.033133843907695554
526540,0.05731984619403958,-0.03326626709461574,-0.09542618061703811
453333,0.08522350646985485,-0.02297717128201661,-0.0696467433074706
276088,0.24617004817694316,0.0013191581100112648,-0.013221183708127582
128936,0.015628343459594,0.11802852694066036,-0.10208410124041896
500173,-0.07226111440039305,-0.02199937021395263,-0.06432099929625389
444203,-0.19433781503827213,-0.01394163154941891,-0.022733083415339583
332155,-0.012289447393523277,0.01903831796492038,-0.03918238044809415
456172,-0.07369569777228714,-0.0217961527060335,-0.05277336886963148
526553,0.009803932644053936,-0.0337794808279895,-0.08096604239474754
224114,0.12646553309874356,0.03774363487153845,-0.04192818195663438
194253,-0.44137533327148526,0.11278293407020856,-0.12605130777002627
159730,0.0485497023034435,0.13719551070314928,-0.1135367192979656
420588,-0.13986939840162138,-0.003998622950174946,-0.024101935370276634
449730,0.09494865371620655,-0.024590338758445518,-0.07280785918041711
384192,-0.15806796418250674,0.00285583055027519,-0.014878619585679514
441771,-0.066362125923214,-0.011183623681856068,-0.05230811333854295
355326,0.1063798675077529,-0.007181075189663544,-0.054730031484340386
246555,-0.02274154821533026,0.061151914507758205,-0.04993007240078066
491717,0.16359611301554877,-0.016144230495744344,-0.10408804996228943
