,MG_H,MG_FE,C_MG,N_MG,C_N
386556,0.052395800682673556,-0.1187235564142893,-0.007111120280826125,0.06289817771105213,-0.07000929799187824
219698,-0.02313806763142977,0.2568415484614159,-0.19527114508016052,-0.21490712794226202,0.019635982862101498
30628,-1.0512475885948773,0.3705787378248995,-0.27510018983240725,-0.40068278440613025,0.125582594573723
250578,0.0022523575273672783,0.12243958334545593,-0.08813138497687267,-0.17358360238284165,0.08545221740596898
213312,-0.1767002825468702,0.27097291875256235,-0.20181304068748995,-0.2423175040814869,0.04050446339399694
262120,0.26326480976918676,0.09878122874715084,-0.0590678892760145,-0.08039698087350489,0.021329091597490385
494943,0.09709894536915287,-0.13471092796944992,-0.08107980105569482,0.11121793750644576,-0.19229773856214058
208887,-0.2607391508877413,0.2681975826107538,-0.18279705139651836,-0.18332460481805374,0.0005275534215353761
247743,0.12961445244054057,0.14350022791956002,-0.11184758701161857,-0.1589695104459453,0.04712192343432671
256898,0.3183099156335897,0.12555105206007747,-0.08172846523445917,-0.0775616874910807,-0.00416677774337848
358173,-0.012045306212613864,-0.11251443412578684,0.012121301097588442,0.01801749291593701,-0.005896191818348566
238519,0.14516866412330917,0.18906168632980755,-0.1435174396142071,-0.18126335023100393,0.037745910616796836
399766,0.002877642353137495,-0.1293445558688803,-0.019041012179834952,0.03360398078746891,-0.052644992967303864
222994,-0.16947684906337848,0.2810136688327808,-0.21323344770079053,-0.2749067821862944,0.06167333448550383
248500,0.2623122390553274,0.15177890379166925,-0.09987378130950952,-0.1317311907462179,0.03185740943670837
234487,0.18985439863925832,0.18393764573229246,-0.14469176505632558,-0.15104411781533145,0.006352352759005843
252903,0.2837626648627679,0.13956244622178068,-0.09526652293136628,-0.10904286408894681,0.01377634115758053
386168,-0.0022902572849593894,-0.12423062023616752,-0.008524538831487108,0.031032548730211617,-0.03955708756169873
258133,0.20652392828680421,0.11447359017608526,-0.08065190998461758,-0.0938639848488261,0.013212074864208528
210491,-0.21613507154788705,0.26234735277209653,-0.18678530826247794,-0.1931419415232419,0.006356633260763966
255778,0.014205592559465019,0.08952970696805518,-0.06094708477531307,-0.14719193727295035,0.08624485249763728
228097,0.09722613320859187,0.227629651968283,-0.17606758477582948,-0.19171008466267636,0.015642499886846878
236934,0.09290708692127662,0.1907898804070856,-0.1525132310118947,-0.19832944121454438,0.045816210202649685
405299,0.40800297256706924,-0.1010770624285095,0.03645667002584224,0.26723125533301045,-0.2307745853071682
164528,0.07447590457002368,0.13599070029615906,-0.09585712691235515,-0.10106104103054855,0.00520391411819341
228194,-0.13408324687488563,0.26039322378385976,-0.20387840727671705,-0.24776265706196118,0.043884249785244134
486593,-0.11733528252702234,-0.14762395890388183,-0.0752561161854864,-0.026269524301561722,-0.04898659188392468
180870,0.29938104074658584,0.0604670995581138,-0.02643345766947902,0.08996714258220234,-0.11640060025168136
289401,-0.13724698893261952,-0.02230576507075009,-0.005815321319844413,-0.11531646858790431,0.1095011472680599
226147,-0.02589405082778908,0.24173002035292815,-0.1927571364006306,-0.25349244690080813,0.0607353105001775
208063,-0.24661498362424425,0.23655704463503954,-0.1499296138809081,-0.10560021779078757,-0.04432939609012054
286502,0.4041880580744737,0.04576856961974679,-0.014019117547713567,0.024524432157726206,-0.03854354970543977
295731,0.28290151901564203,0.00492062507997465,0.0038831946325253996,0.02764578434886039,-0.023762589716334992
313461,-0.3756841527001004,0.034082036689757955,-0.04378435690870092,-0.24416562688799887,0.20038126997929795
208135,-0.3502818773994568,0.3066480025436399,-0.2122215052746117,-0.270998201218016,0.05877669594340429
512172,-0.035750321822792266,-0.119196827629866,-0.09526745598422089,0.01803471391150213,-0.11330216989572302
292224,-0.2387811179593657,0.01587520710568094,-0.03216740492408496,-0.18295776661853638,0.15079036169445142
308175,-0.005070561829990108,-0.07369156464941003,0.02955501198340609,-0.007333723732096832,0.03688873571550292
296904,0.41415442953904075,0.023758316587256745,0.0015032986790478597,0.0687664958397553,-0.06726319716070744
294093,0.46705422413784997,0.021907591739049603,0.0069693287230618295,0.07895156025153022,-0.07198223152846839
227330,0.019741525145641224,0.2301381325845772,-0.18688229803512876,-0.2347498731094884,0.047867575074359625
214875,-0.07832649070354408,0.2549799773777408,-0.17922133704414933,-0.18089597851121808,0.0016746414670687493
211317,-0.23425136731953652,0.29109684650527656,-0.20650580891149342,-0.2503675222382018,0.04386171332670841
204168,-0.521535700481078,0.2725169338226803,-0.19637077059258579,-0.2754369257095648,0.07906615511697901
446565,0.002715124318487653,-0.12545613606402314,-0.06128370909230797,0.03595621176748966,-0.09723992085979763
315745,0.20754740658032542,-0.03007133377778287,0.00954031696023383,0.05041234031751288,-0.04087202335727905
205383,-0.46569195271760905,0.28444332534096967,-0.19863710607128787,-0.3081679187493666,0.10953081267807874
203698,-0.5200105748555028,0.23123379099858088,-0.1591553143917448,-0.14812079041103,-0.011034523980714805
277736,0.23664143879182126,0.051438934039730044,-0.031154592630302708,-0.027773253454785596,-0.003381339175517112
349719,0.3354132895138475,-0.06177328889452899,0.03082576399411807,0.1567796630641502,-0.12595389907003213
428512,0.293002081825809,-0.10624798959818382,-0.008266024808702255,0.2072989466601789,-0.21556497146888115
246488,0.285317558237195,0.15064118218054126,-0.10521149578592867,-0.10835941398032828,0.003147918194399607
470916,0.2360845850183726,-0.11321011415142146,-0.049956184913996254,0.17814141225178182,-0.22809759716577807
376544,0.12211767562357323,-0.10691436082978634,0.0010591974360139728,0.1134330605879656,-0.11237386315195162
224921,0.011419056068346173,0.24148567708778432,-0.19067616580300836,-0.22754741990108818,0.036871254098079814
217262,-0.007729930709699095,0.2448579000490486,-0.17016878657032117,-0.14557480535248973,-0.024593981217831434
268524,0.2672781193473159,0.09266079771964233,-0.05672042404309094,-0.059039439674445054,0.0023190156313541155
213270,-0.10807838297999851,0.24790440342622883,-0.17155660700326736,-0.15778760624185417,-0.013769000761413186
473356,0.03381983265167561,-0.1283058113414583,-0.07635763763830541,0.06345134303878837,-0.13980898067709377
236106,0.1581236293870828,0.1864986697438463,-0.15073735951412193,-0.1642657738828365,0.013528414368714582
160903,0.15865501603873047,0.1199655558326238,-0.07688615517507165,-0.03917982750098617,-0.03770632767408548
227733,0.018349651926100084,0.2386040929105686,-0.18661107149981596,-0.23782320236340862,0.051212130863592664
241417,-0.23493656870119134,0.2434786884612492,-0.19533283206045177,-0.28229385231845644,0.08696102025800467
448953,0.05380360348509881,-0.12096435390054602,-0.05809146059629655,0.06889355868412561,-0.12698501928042216
229723,0.06090918586508133,0.2247694884039398,-0.17934272042666416,-0.20852400742667904,0.02918128700001489
211714,-0.21949114670042238,0.2781096835449466,-0.20279423822630968,-0.2362120946670053,0.033417856440695615
156893,0.19592942925295495,0.09081576288984204,-0.057221400331791045,-0.008528303398981751,-0.04869309693280929
252518,0.22967966736352718,0.13395551552706092,-0.0934682156192318,-0.11608856370397394,0.022620348084742142
208593,-0.3669835556937049,0.2881351430702287,-0.20675765052022155,-0.29215725776229207,0.08539960724207052
262479,0.411647601313452,0.1246601772493629,-0.06948505646312086,-0.035836083153613585,-0.03364897330950728
168057,0.3367943927905814,0.07984965476555111,-0.02797775547836706,0.08277619796736319,-0.11075395344573025
327307,0.4190034478030533,-0.02876723746200327,0.03084591157836236,0.13808083316365827,-0.1072349215852959
227302,0.07662084924368247,0.2219657135269592,-0.1792426098124216,-0.2030743990257572,0.023831789213335605
335760,0.05678957673132495,-0.08928579213701879,0.01887845188229799,0.04579343442562496,-0.02691498254332697
366129,0.25746849010931977,-0.08171261269013147,0.017630966542450832,0.14938139410038748,-0.13175042755793664
260219,-0.23328463495666807,0.15327674218535509,-0.12484439980653428,-0.24060884518381115,0.11576444537727687
344619,-0.20482487423594345,-0.10347098397560218,0.03248624045837317,-0.10890045997734368,0.14138670043571686
214915,-0.14191639135976272,0.26572306042060356,-0.20158991681273639,-0.23765450261711699,0.0360645858043806
247304,0.24537004190804151,0.16291979384526178,-0.11232110066526457,-0.13492900494800505,0.022607904282740482
350926,0.28404197810429826,-0.06036370093511284,0.021402486113003605,0.12785023656588018,-0.10644775045287658
324534,0.26086089849198896,-0.043066824824727734,0.019564671116432897,0.09049344327308811,-0.07092877215665522
249297,0.28131959048175686,0.13836994776463118,-0.09427675602963778,-0.10306206121143524,0.00878530518179746
452553,0.053506930303792104,-0.12165122111613172,-0.0602770041153157,0.0704181871322899,-0.1306951912476056
434992,-0.10958452310824097,-0.15322335509295681,-0.03872217033730323,-0.017588196431083516,-0.02113397390621971
485774,-0.04471033677733087,-0.10765739520186628,-0.08252641514240978,0.012311000975213773,-0.09483741611762356
69741,-0.11677630436135937,0.21279106388321245,-0.1826053999993063,-0.2720639457146949,0.08945854571538858
386161,0.03274964553175988,-0.1169195496121529,-0.01290526953686955,0.04893085905728395,-0.061836128594153494
233330,0.07647473976600308,0.20385452751933997,-0.16486554969636727,-0.20782877051791088,0.04296322082154361
444909,0.303622778780296,-0.10698681013456302,-0.016358652981318944,0.2167729634414497,-0.23313161642276864
491747,0.07868017537434233,-0.12711211007175455,-0.08131656304237375,0.09909972233631206,-0.18041628537868581
162978,-0.14327923751781704,0.15479872350191973,-0.09063165194127856,-0.25138000395698457,0.16074835201570603
245725,0.17563252656524356,0.164785509469284,-0.12293467274110631,-0.1553991220010943,0.03246444925998796
369391,-0.09302738210960715,-0.12056124579014017,0.0073631423794271594,-0.027577950162413448,0.03494109254184061
234534,0.07587353901883911,0.20051660716491293,-0.16257997559216958,-0.20624494066690272,0.04366496507473315
226117,0.03252653592428315,0.22885836942601787,-0.18356677228043752,-0.23112818756352108,0.04756141528308355
