,MG_H,MG_FE,C_MG,N_MG,C_N
482516,-0.10847326366254444,0.07723582071944517,0.251426497873313,-0.07898890238709387,0.33041540026040683
287283,-0.03192675308048921,0.014228180903465983,0.32419296436616174,0.05162682651952249,0.27256613784663924
366114,-0.14420031729190702,0.04040317274738511,0.295027629518642,-0.0024059695187918506,0.2974335990374338
344560,-0.2294072422932714,0.06316010686276938,0.2761795928289047,-0.11494292383799373,0.39112251666689846
235303,-0.11180105856040969,0.06034263279022932,0.30362978367408644,-0.037238657767485486,0.3408684414415719
323330,-0.14278963442710504,0.044373826542275646,0.2969584536521439,-0.032411510959327566,0.3293699646114715
432904,-0.25632114869491845,0.07090661658531777,0.25801288608246115,-0.04333159814872206,0.3013444842311832
472942,-0.19269221687906507,0.060597329003830414,0.26099712681627374,-0.08355602035173093,0.34455314716800467
430954,-0.29585683570233556,0.07680930769108857,0.25551033045140437,-0.1064030650627722,0.36191339551417656
360148,-0.19748449853013456,0.04427240447368483,0.28744810442558,-0.06715408772537795,0.35460219215095795
424503,-0.2504863845861002,0.05274353902451023,0.2708251905501314,-0.010602329960593349,0.2814275205107247
473016,-0.4119327036034344,0.06611195337527703,0.23744876056144296,-0.23273084580926445,0.47017960637070744
436507,-0.25836748380654173,0.07695804154479247,0.2530726455320576,-0.05236543064565019,0.3054380761777078
514935,-0.000330554014339668,0.013302589403635875,0.296010662058801,-0.004126568377617124,0.3001372304364181
496553,-0.142292887943144,0.050406919666541455,0.27167646755982006,-0.0793147935464403,0.35099126110626033
434563,-0.28667764192787476,0.08361089512486608,0.2503102220564689,-0.13454602709477775,0.38485624915124667
490520,-0.0716118478143188,0.05490479311413744,0.26390400609215664,-0.05998863474639497,0.3238926408385516
478179,-0.2750602174208686,0.06648894943410105,0.25045814099251196,-0.14846291727018857,0.3989210582627005
504972,-0.21356889856221817,0.040915058286186745,0.26729777532811944,-0.10077023322776402,0.36806800855588345
416131,-0.2955934222705565,0.05847466303112703,0.2663335830091643,-0.041614726325163276,0.3079483093343276
327715,-0.10442340832488162,0.03710980981474621,0.3032127853979669,-0.007509396939865423,0.31072218233783233
475369,-0.2485405428395867,0.06933978869138424,0.2555695301539631,-0.12795898848697046,0.38352851864093357
221723,-0.15378566243906158,0.09478901300877463,0.28039496388615925,-0.09365637952898181,0.3740513434151411
360923,-0.1486215770948151,0.032126206358517345,0.2948693427181287,0.0006706746760531124,0.29419866804207556
434541,-0.30369356921852736,0.06842247091601394,0.2568985859612777,-0.08050782415079949,0.33740641011207717
389342,-0.20031948512314648,0.04378398341252426,0.2854621543748619,-0.048757484756774466,0.3342196391316364
508539,-0.03350119436338849,0.02682247231391023,0.2870987261256111,-0.029937637167873628,0.3170363632934847
356550,-0.2012027185582116,0.04402778857514478,0.28757446531846526,-0.0726238131211725,0.36019827843963775
492162,-0.20258705025136411,0.05398456284958322,0.2661458863012156,-0.10003622443749086,0.36618211073870643
314545,-0.18401147252711986,0.060228211179039426,0.28644096280926123,-0.08046415317904754,0.36690511598830877
496151,-0.12787511776529978,0.05178002111861332,0.2713518482352426,-0.08428747048859866,0.35563931872384125
466134,-0.21040178585636113,0.06027749485125758,0.2570728360103565,-0.06869277265214749,0.32576560866250404
454568,-0.2762790281999928,0.08033739311432059,0.24894697219245904,-0.13424874448868163,0.38319571668114066
156451,-0.09209127311335323,0.10081252546522913,0.2842933613926699,-0.0978288856834126,0.38212224707608256
256462,-0.006814512003841657,0.022512524942450797,0.3331686012519166,0.058682601043783186,0.2744860002081334
458134,-0.24290605309493868,0.0633000114213505,0.25473032776967497,-0.07064626901081938,0.32537659678049435
315355,-0.2138613773160844,0.06575506384662555,0.2766091896488867,-0.11022293406530431,0.386832123714191
339373,-0.2676837193293462,0.06155638661534246,0.2681497836595382,-0.15131312051772516,0.41946290417726334
450972,-0.29207416133076686,0.07796189085749106,0.2442677576435726,-0.1441074511544676,0.3883752087980402
212542,-0.2199444141625823,0.118824784368328,0.2619970731867956,-0.20460321570176132,0.4666002888885569
503301,0.03740720265546541,0.04945113072165475,0.28064701953005,-0.024860711385195647,0.3055077309152457
486133,-0.11380390694546096,0.048912372650175964,0.2686178029567937,-0.0610799210906008,0.3296977240473945
451791,-0.34955304751896177,0.07040951574434273,0.24418727845493826,-0.17773642640264542,0.4219237048575837
450508,-0.23196662015684888,0.092105341541867,0.2427333922265514,-0.08186175176305233,0.32459514398960376
430569,-0.2918218027358069,0.07405812355684765,0.2531881892263247,-0.12721165340524482,0.3803998426315695
373312,-0.15650161797246617,0.03513659169430841,0.2941625049474822,0.016394070303171915,0.2777684346443103
403757,-0.25269469117632326,0.061400267607741865,0.2685524088275198,-0.0960404823323534,0.3645928911598732
403823,-0.4823651554584602,0.07132675499183855,0.23813701055931344,-0.29105209757541856,0.529189108134732
515357,-0.14069749080573046,0.03177735736889298,0.282121354045812,-0.06658128561719134,0.34870263966300336
454548,-0.27000903078136557,0.08107049345615974,0.24900904099928095,-0.11317937134368927,0.3621884123429702
305727,-0.13580715551240255,0.05347139904978293,0.2965083556335704,-0.03373908782832427,0.3302474434618947
378577,-0.2924965244605445,0.046303522177029766,0.2705785362732054,-0.13248549293332124,0.4030640292065266
299769,-0.2654698389672519,0.08932388155478738,0.25537118342232235,-0.18104530924299872,0.43641649266532107
267337,-0.17567455151852315,0.07702362688642064,0.28325126230184905,-0.10854503832850029,0.39179630063034937
246142,-0.2015258661591386,0.0976344987908409,0.273531681519404,-0.14960850896201383,0.4231401904814178
517336,-0.015185994937600564,0.014782999833432106,0.2983814933431796,-0.010668370349709098,0.30904986369288867
484498,-0.05409759882121611,0.052465383881364035,0.27140473335741466,-0.022364106605484012,0.29376883996289865
481356,-0.18299374257409928,0.06403371670609959,0.2614577801709074,-0.10390831002415413,0.3653660901950615
465759,-0.2362991526950421,0.07366976318550617,0.2524846278689986,-0.11491239563369704,0.36739702350269565
159326,-0.20205970079775742,0.14173405166502578,0.2331227490587618,-0.185066928578914,0.4181896776376758
