,MG_H,MG_FE,C_MG,N_MG,C_N
520945,0.051896630476000155,-0.03263974489768871,-0.08340675637729109,0.0438561537013519,-0.127262910078643
515776,-0.0826138578675774,-0.018479119269084757,-0.0887516382488573,-0.062107408773926384,-0.02664422947493092
359364,-0.0444326711107695,0.02638373452192612,-0.06897504440885897,-0.06707207294298764,-0.001902971465871331
104120,0.07429481000524786,0.1825901337660651,-0.12309028574670627,-0.1476842904902177,0.024594004743511415
387377,-0.0885246447323349,0.01207397496556864,-0.07081382388079271,-0.07577881993409122,0.004964996053298504
366551,0.014802194563473224,0.004794285512984657,-0.0694460825467611,-0.022172662205135217,-0.04727342034162588
425777,-0.08719100874356758,0.004622915065804589,-0.07689012996136438,-0.07195261322030785,-0.004937516741056525
178546,0.0024553892475311406,0.12654163615688518,-0.08090006378718499,-0.16145895307651215,0.08055888928932715
391777,-0.08845092202985046,0.010717645845712068,-0.07148207688206366,-0.07654397607023274,0.005061899188169072
509331,0.10576206563525158,-0.033778030486948926,-0.06872691964762882,0.0719047087358672,-0.14063162838349602
183667,0.30140414769954804,0.044546614259107664,-0.010961291396996253,0.1105761877964837,-0.12153747919347996
312918,0.1376663897874872,0.03703994978125144,-0.05935060731369929,0.01051056813206222,-0.06986117544576151
488131,0.10502774463004645,-0.030001799358971196,-0.0684509471631303,0.06891207136613801,-0.1373630185292683
494142,0.05489236292730351,-0.03392174272100065,-0.07784222291127031,0.03989462069012649,-0.1177368436013968
158945,0.008342841712607369,0.13369649963899902,-0.09679839234209209,-0.12166091463163607,0.024862522289543984
253707,0.1743627433741183,0.03929545628089348,-0.044160400877568284,0.03286464138796033,-0.07702504226552861
422533,0.09126150392677121,-0.014919638717781139,-0.06593359117271491,0.0510345372714692,-0.11696812844418411
181301,0.16918217984812658,0.0889157129520133,-0.06151928960698047,-0.011389815808710846,-0.050129473798269625
181296,0.182751896553182,0.08741897693532981,-0.05780579908384001,-0.004577758521626285,-0.053228040562213724
364970,-0.06775167580170127,0.02012558824573646,-0.07172328892009822,-0.07673907389597873,0.005015784975880511
391740,0.054043238841770244,0.005877959866421138,-0.07025971019725695,0.001567730651669215,-0.07182744084892616
343702,0.2153590494419665,-0.00022257074786108388,-0.03752039214511707,0.0987921241094677,-0.13631251625458476
185684,0.23236093468326058,0.06778699871978905,-0.03438293439118173,0.03963356907820742,-0.07401650346938915
288482,0.28794377368824103,0.01159206672646973,-0.013404537687159823,0.13821142634428724,-0.15161596403144706
314908,0.18150898679468475,0.021409614980437253,-0.050617645642381304,0.04749419583740899,-0.0981118414797903
299319,0.13557790891109192,0.03875328187815724,-0.058144099104191174,0.00575336332666429,-0.06389746243085546
299706,0.18926861520351168,0.014446405717084443,-0.04055697176359824,0.06937663631883484,-0.10993360808243308
19800,-1.0917515397468445,0.40571654292474024,-0.2912725228792328,-0.7436838597270072,0.45241133684777446
456571,-0.061842209373184784,-0.0033447823806655383,-0.08389267337010763,-0.05080426417362696,-0.033088409196480664
138081,0.21459859465051642,0.08535148428896677,-0.04928987150911793,0.009833641176512475,-0.0591235126856304
456251,-0.3857680108318754,0.025084193630164897,-0.08046849133313694,-0.20963340561796706,0.12916491428483012
372922,0.13374469616522694,0.004524087068775662,-0.06174558487126121,0.02883916147924423,-0.09058474635050544
294486,0.2763223839861006,0.0019978472019791527,-0.016900314204360944,0.14275831692601548,-0.15965863113037643
224144,0.02045342685501202,0.07027166180520414,-0.06544095256997637,-0.08587444719807763,0.020433494628101262
441334,0.08452190804589518,-0.021893285001885393,-0.06025527956747422,0.04877482112558412,-0.10903010069305835
272910,0.16474016365440294,0.029996883292808363,-0.048873082559400566,0.04259095212788225,-0.09146403468728281
250514,0.13848438465015678,0.05385490900398779,-0.05740312203111882,-0.008730201700860418,-0.0486729203302584
335360,-0.02981581713388029,0.0341792387961677,-0.06486977250837024,-0.062308539350085304,-0.002561233158284937
348162,-0.03584854222980703,0.03016299704784914,-0.06694409528718578,-0.058721824107834136,-0.008222271179351648
369684,0.30342452961786864,-0.021817867582330952,-0.013610896538521267,0.1744523640534989,-0.18806326059202016
306943,0.04084940837059961,0.02609841145498698,-0.06591464915316689,-0.01319521702036587,-0.05271943213280102
377334,0.07960457801148918,-0.0006227078626079297,-0.06336698239396554,0.019934902121403877,-0.08330188451536943
422163,-0.03323554935615824,0.012330086026233984,-0.07695229513265928,-0.06377220662112668,-0.013180088511532587
342491,0.26968109096818765,-0.010206643230800061,-0.02218082388059925,0.14360387031767285,-0.1657846941982721
447307,0.2106815291931609,0.0002775557263497985,-0.06419033124867707,0.0805986279528052,-0.14478895920148227
425339,0.06729954855563552,-0.017800664439053107,-0.06403695939054348,0.04052194450871373,-0.1045589038992572
444541,0.05943259697684286,-0.01447549290777464,-0.06943350867006841,0.022493890318342286,-0.0919273989884107
502165,-0.03547162190879061,-0.011419339529353117,-0.09067746333862503,-0.041929314580891885,-0.048748148757733145
167748,-0.007700671752359827,0.16276683485802396,-0.09452015336768528,-0.2166607487333995,0.12214059536571421
194922,0.08960198224944783,0.09927689710299853,-0.07881205310657172,-0.07756754008574357,-0.001244513020828156
452950,0.01843307675358304,-0.0050012382234761975,-0.08183797983638821,-0.00858810123096191,-0.07324987860542631
208153,-0.01188996891022384,0.05349024175096677,-0.04998439582984594,-0.09503470454113794,0.045050308711291995
139712,0.09867457895253101,0.1321795854072484,-0.08785377563270468,-0.09974384379165496,0.011890068158950284
512563,-0.027333841728655075,-0.012051946656914437,-0.08844555684206705,-0.041495697598638706,-0.046949859243428343
27398,-0.8721869515740579,0.37846628572295393,-0.27732335191744295,-0.6838464831115365,0.40652313119409356
245432,-0.33638324325636165,0.1630119609492477,-0.13984445033338733,-0.37529407197655124,0.2354496216431639
