,MG_H,MG_FE,C_MG,N_MG,C_N
397323,0.14320173365677002,0.0048608412917158506,-0.08982081597900968,-0.39272828176437125,0.3029074657853616
183697,0.1917904461230866,0.08754266395014546,-0.09012359851044849,-0.40851437418509184,0.31839077567464336
526548,0.03992082625070458,-0.03372507171533073,-0.08392464622459073,-0.4025106079978628,0.3185859617732721
279400,-0.19361685391051842,0.049893696467393805,-0.06955330843753416,-0.5342539357580709,0.46470062732053674
484162,-0.02293520915000252,-0.010576189025002495,-0.08019425043595757,-0.43951813182516525,0.3593238813892077
258086,0.27270354164636795,0.024421492585498195,-0.08690625425879728,-0.3351587976270803,0.248252543368283
382569,-0.05404583140507855,0.0163028100051947,-0.0787072148535562,-0.4687748861208826,0.39006767126732644
509321,0.16555959097412,-0.008039062473273878,-0.09281509168859794,-0.3727643275697776,0.2799492358811797
272925,0.11100157322675795,0.058243822215253885,-0.08666186140141573,-0.4257739549238774,0.33911209352246163
154059,0.30965547522474063,0.07773368082352644,-0.08785280743372972,-0.36487729370519434,0.2770244862714646
460161,-0.01684694852547045,-0.0015981805628067225,-0.08166356041084524,-0.4449116994848023,0.3632481390739571
102547,-0.04847831148417354,0.27195823249782985,-0.10557796622242957,-0.5980149137635314,0.4924369475411019
315708,0.18904267658789453,0.03232006373342469,-0.08907380880465865,-0.37645577989084794,0.2873819710861893
357398,-0.1765638493057679,0.0052635737585711995,-0.06963991103244296,-0.5096162230554315,0.4399763120229886
348498,0.23948021885530663,0.017672678670455716,-0.09072754841181244,-0.3459342718185844,0.255206723406772
177367,-0.0767491861715069,0.11918775824830229,-0.07875047127364306,-0.5404596575442001,0.4617091862705571
398511,0.19203925923042922,0.013285770550757886,-0.09135452804157074,-0.3776706070919987,0.28631607905042794
278919,0.1361836574926553,0.05189869713575239,-0.08839679815877213,-0.4181987767883045,0.3298019786295324
220204,-0.2206035847477842,0.08313609091885082,-0.07622640000512093,-0.5504488771096072,0.4742224771044863
239786,-0.14332549645564685,0.06578998132255806,-0.0736686613685171,-0.5314842026020766,0.4578155412335595
441730,0.10658206197283517,-0.003576297542908294,-0.08916633538189742,-0.39671715090975546,0.30755081552785807
323725,0.12222487464800091,0.03837462062901774,-0.08882616747002339,-0.40500888830366083,0.31618272083363747
250913,0.1543516063093555,0.06457652623246701,-0.08869309950556341,-0.4110568785982748,0.3223637790927114
60519,-0.012391542367780988,0.2877348494717464,-0.11140040561288579,-0.6104258681137767,0.4990254625008909
473380,-0.09722645333148798,-0.002141937585215206,-0.07682016124283701,-0.47490571326166514,0.3980855520188281
58917,-0.010584334641517376,0.29750311794874595,-0.11203431304363218,-0.6200709037120493,0.5080365906684172
393361,-0.02172520502732657,0.015206263975662868,-0.0807956461679725,-0.4539192596103999,0.3731236134424274
354453,0.4573829350494424,-0.0008726486167526804,-0.09450448006703799,-0.24332504129780225,0.14882056123076426
368506,0.2083837976302475,0.018772502536196556,-0.09184162033263504,-0.3639743326805659,0.2721327123479308
88951,-0.09139117441321147,0.29526187618765687,-0.10738772346131999,-0.6383517787972212,0.5309640553359012
293790,-0.15053441042353327,0.04487952975393522,-0.07449792391116342,-0.5118575361994417,0.43735961228827835
402892,0.28754922345803946,-0.02946530814284476,-0.08688348304810514,-0.2917342131087907,0.20485073006068558
450563,-0.025117854937221656,0.005373046466211517,-0.08128587079119562,-0.4473615463223827,0.36607567553118703
282519,0.13716425585649472,0.04994458021840151,-0.0884749640525154,-0.41678389593349546,0.3283089318809801
368151,0.0174017871914552,0.010367605061929054,-0.08256815814186126,-0.44315570891145967,0.3605875507695984
183297,0.19142135653816023,0.08793983759492272,-0.09014813839535403,-0.40849232347587816,0.3183441850805241
424956,-0.00032379154261990336,-0.00594719504023182,-0.08217158898112913,-0.43972353038708106,0.3575519414059519
178152,-0.015758386785178977,0.06486630505647797,-0.07272401037948845,-0.4963919965311315,0.42366798615164303
224172,-0.09056273764117186,0.12966643511205828,-0.08476770069939658,-0.5294478859355252,0.44468018523612857
160895,0.18396879228693663,0.09641490122098328,-0.08944925479952401,-0.42773705037971704,0.33828779558019306
354141,0.05669074163100614,0.020862466391943384,-0.08561272343990706,-0.4309047898768918,0.34529206643698473
148490,0.1918914917814837,0.0953735307001612,-0.08907595347507294,-0.4158175803870131,0.3267416269119402
326927,0.11419558568371493,0.03970147433459878,-0.08967808907091251,-0.4157725962349238,0.3260945071640112
469346,0.04237873587338485,-0.01916725047693269,-0.08415732322152691,-0.4143971178044339,0.330239794582907
463733,0.09917089209895705,-0.012524480766839749,-0.08768377756143453,-0.39199413885868495,0.3043103612972505
261339,0.057247114288887055,0.043754056792819004,-0.08215252022005212,-0.4428471871364464,0.36069466691639424
224569,-0.07463191471939967,0.0973264590563526,-0.07970493643593554,-0.5179134743796792,0.4382085379437436
262473,0.32757897357555704,0.029407369298216912,-0.08902747344683493,-0.3269401320244186,0.23791265857758365
440144,0.048804505833535496,-0.010493492879601746,-0.08472314087417387,-0.41180496536883215,0.3270818244946583
420926,0.12847275894072344,0.0012677271485874164,-0.08881015365639776,-0.395370883175434,0.30656072951903623
401353,0.012942475804009299,-0.005517390940068735,-0.08270206906200356,-0.4389655139942369,0.35626344493223333
368509,0.1991746103538552,0.016654017304093743,-0.09043477121442653,-0.3693464719114853,0.27891170069705873
466986,-0.12314916711624037,0.0012516469407806707,-0.0765815225075724,-0.4855640606945235,0.4089825381869511
201341,0.035875476097002396,0.09397901694539229,-0.08620580307424924,-0.477274041809739,0.3910682387354898
396511,0.19162452404846717,0.013565561099430468,-0.09129166148318119,-0.3772484515559976,0.2859567900728165
468916,0.17542817563453156,0.007450157073679214,-0.09406194712928559,-0.38000776051562957,0.28594581338634395
376552,0.010925817585475126,0.0006597257679870922,-0.08133762362329476,-0.447725931630166,0.3663883080068713
456577,-0.08107653066264825,-0.006971991566313382,-0.07670069146348651,-0.4657312905040946,0.3890305990406081
498143,0.06212849466771343,-0.02528392307228,-0.08552849502595378,-0.4001018427358146,0.31457334770986084
216486,0.2501558885784557,0.05019332240839214,-0.0863211272069414,-0.37136997003371275,0.28504884282677134
422599,-0.17351324134279894,-0.004808077972167452,-0.07160838421496588,-0.5040759628602389,0.4324675786452731
373725,0.12691783381048677,0.021503773489035496,-0.09002854267571275,-0.40914030611086005,0.3191117634351473
256541,0.04623777325514858,0.04673969013742629,-0.08270104998005057,-0.4554414096586078,0.37274035967855723
434103,0.23408102316663137,0.005222869886155446,-0.09197895617517768,-0.35259520679334216,0.2606162506181645
322959,-0.017743082337174997,0.023276202802076984,-0.0777215369536331,-0.45196545682336475,0.3742439198697316
324929,0.10433565151689286,0.024491686463726417,-0.08797345311853108,-0.41335875155184854,0.3253852984333174
395721,0.15173303747783357,0.0024177121169378923,-0.08919439245038477,-0.38457169218705967,0.2953772997366749
265342,0.03749405951131295,0.04747925125937676,-0.08216125397440366,-0.45841031701837553,0.3762490630439719
438944,0.048548615980114944,-0.010227466871684333,-0.08468378580067734,-0.4119193661009022,0.3272355803002248
385306,0.21075439376809169,0.01472738585620903,-0.09250746768684487,-0.36002040773195043,0.26751294004510556
525356,0.005690235284805694,-0.03288680216846728,-0.08204695156279475,-0.42108789065197955,0.3390409390891848
418122,0.14623914401587307,-0.0014882157238442495,-0.08959910836526574,-0.38996113198318577,0.30036202361792
335313,0.17420410851661666,0.03039149770047994,-0.08927931108551043,-0.39017340036118575,0.30089408927567535
311689,0.2740924190765364,0.01825674384336934,-0.08890609188381551,-0.3394198493827777,0.2505137574989622
158886,0.2148615327989262,0.07247497731568572,-0.08564820505358639,-0.40146169854583924,0.31581349349225285
426949,0.02956021566160421,0.002610044662066005,-0.08518734389029409,-0.4341062681971591,0.348918924306865
300550,0.014361095086306296,0.01709869059149183,-0.079009486885714,-0.4449473765589174,0.3659378896732034
352563,-0.03140497358579135,0.020131640029081604,-0.0782329842666294,-0.4599061162623656,0.3816731319957362
