,MG_H,MG_FE,C_MG,N_MG,C_N
309281,0.311948864193984,0.09558264794195115,-0.03459405497555307,0.10709232469539298,-0.14168637967094605
354925,0.1285624079085212,0.08384219993751976,-0.07729964917761944,0.00204553342260802,-0.07934518260022747
487367,-0.04186266637291773,0.06007237588402678,-0.09708387651982779,-0.08247881815006498,-0.014605058369762808
379787,-0.1289742623711351,0.08885287975291525,-0.08640451677054961,-0.13804228533360022,0.05163776856305061
527361,-0.015255176357157988,0.0503368108987595,-0.1045241418148931,-0.06445918999843238,-0.04006495181646072
223302,0.187442821734737,0.1345837110769703,-0.06628890819592656,0.0024032397215069112,-0.06869214791743347
334931,0.09915015552344598,0.09129292643293009,-0.0817289484911465,-0.018918645186803584,-0.06281030330434291
382492,0.2778266528198294,0.07038936007976518,-0.046381037889537874,0.10372097680131909,-0.15010201469085696
306910,0.18001493933103038,0.09866037352609064,-0.06493397538347669,0.023657398252036277,-0.08859137363551296
505001,-0.18028972674603894,0.0633751428621224,-0.10087268745883443,-0.15187673695455473,0.051004049495720294
244240,-0.3675015565077397,0.14485492966660735,-0.09412091749806845,-0.2581531087435241,0.16403219124545565
226892,0.22916062946510277,0.13273001886957653,-0.05718367926027079,0.027256682206547117,-0.08444036146681791
457787,-0.12499746670742971,0.07024877005688344,-0.0912109561939524,-0.12846352107598358,0.037252564882031186
266676,-0.51613178541332,0.1410212404262906,-0.09821097791422717,-0.29654629261493726,0.19833531470071009
482976,-0.08308646227046995,0.06321542025655608,-0.09294692538076965,-0.10489919112584797,0.011952265745078322
450139,0.0713903927357737,0.06182981550889921,-0.09589101698473518,-0.019296028434555246,-0.07659498855017993
444883,0.3398904097132912,0.04897429281641558,-0.03565810218513571,0.15931986397828807,-0.19497796616342378
245308,0.17121497910376154,0.12400684544556405,-0.06775915761786681,0.0011855849512724115,-0.06894474256913923
160927,0.07494990931940969,0.17174294790183248,-0.09286638204713255,-0.0798556897043299,-0.013010692342802652
252992,-0.16466384444430604,0.13207617817322703,-0.08932768992358608,-0.1759677985076456,0.08664010858405952
191449,-0.42186521205343747,0.17208918862579153,-0.11309478327601036,-0.288009939601453,0.17491515632544263
337319,0.15204134855736948,0.08846218215561397,-0.07165733846080508,0.013281157310380542,-0.08493849577118562
412919,0.16437897772175133,0.06527302310438948,-0.07474639570757714,0.03407001746108801,-0.10881641316866515
442952,0.013629683833542048,0.06604475618276216,-0.09701650086303941,-0.05485151306804828,-0.04216498779499113
246513,0.15531366787109857,0.12350139654072817,-0.07079297906827409,-0.0073647803412016655,-0.06342819872707242
363721,0.14784892542076444,0.08023173344582815,-0.07405091669036613,0.01557093879069485,-0.08962185548106098
448549,0.030445305557298172,0.0636478494032495,-0.09923660549876402,-0.04437384554725772,-0.0548627599515063
461758,-0.010162862285316857,0.0635254066348499,-0.09697574171296948,-0.06689127207924826,-0.030084469633721217
99738,-0.007236519027984029,0.23194670879822474,-0.1288390553074781,-0.1868419568810474,0.0580029015735693
463755,0.006493616973423069,0.061859855603767805,-0.09872756448484861,-0.057056722416596706,-0.041670842068251904
318542,0.04568399261127451,0.09917117829003161,-0.08859032602526155,-0.05259820527357893,-0.03599212075168262
