,MG_H,MG_FE,C_MG,N_MG,C_N
226908,0.1759747754161375,0.12112131427580487,-0.10121115942467325,-0.005596293361201293,-0.09561486606347196
360968,-0.04785638130086948,0.07231184178298802,0.12461974671815015,-0.06867858329337037,0.19329833001152052
264560,-0.025066780002157098,0.10819086935740171,0.12971632785541443,-0.08118670920002372,0.21090303705543811
495690,0.32822477804009403,0.023166336972936852,-0.6012625112081562,0.1152345292671389,-0.716497040475295
332938,0.06880965730895434,0.0969342729432864,-0.025766747595919827,-0.04442576173515974,0.018659014139239913
332089,0.29451150119178615,0.08193639161685218,-0.24626331069270332,0.06405579703157627,-0.31031910772427956
441790,-0.1343844866835209,0.06382399038554559,0.17227197938278432,-0.09143521679287667,0.263707196175661
371322,0.14665533665600775,0.08363547491742605,-0.13445300879106753,-0.007343227886550063,-0.12710978090451747
289321,0.1405938526013834,0.10908299242078444,-0.100252709384436,-0.017482867823209,-0.08276984156122699
308929,0.10831908654827653,0.11531714543935612,-0.09266030777722943,-0.03836242456653512,-0.054297883210694314
498947,0.05124295345641102,0.04842817076824995,-0.08275980702823546,-0.02645128131758156,-0.056308525710653895
452125,0.14936053003881997,0.05660970100369252,-0.19159886957173627,0.00515231386087453,-0.19675118343261083
463770,-0.05056161362361369,0.054424224725514773,0.08006163706379485,-0.06894478609737165,0.1490064231611665
435745,0.05420933205120525,0.061633553288797854,-0.040258321137752226,-0.03520684835056402,-0.005051472787188203
350970,-0.05646730175699618,0.07644008604884034,0.14582613461754632,-0.07213102930951054,0.21795716392705686
479731,0.12063968182050322,0.04471830959500883,-0.20276872760218617,0.014397924216554087,-0.21716665181874026
246114,0.154998650485692,0.11665271006574973,-0.08012304146495951,-0.01955347241762595,-0.06056956904733356
292584,-0.11783809116573433,0.07446969522002046,0.2521346216809396,-0.08736355590496588,0.3394981775859055
266979,-0.10024992765678155,0.11806821317142592,0.1857193509881914,-0.10972637024823127,0.29544572123642265
389725,0.1404272027541154,0.07528018296241389,-0.14115120064462097,-0.006344149847025582,-0.1348070507975954
458929,0.13137285362458756,0.054355838735587914,-0.1651973017433957,0.007136355283930806,-0.1723336570273265
148554,-0.037348807392688775,0.22230594869634498,0.11767026524701144,-0.18065466503612315,0.29832493028313456
440163,-0.021123261802535147,0.07003899053899171,0.06004317857542171,-0.0687771478431839,0.1288203264186056
161763,-0.07190732999628086,0.3255409251066122,0.007829623553659404,-0.23788414839059557,0.24571377194425498
265081,-0.5319544898844953,0.21220012179233771,0.325214374864102,-0.31638337423990703,0.641597749104009
444543,0.06443746613229279,0.05187488786985612,-0.03118686317239209,-0.02851615321013739,-0.0026707099622547
495725,0.15442267987938296,0.05001974232089092,-0.2558910909649264,0.01325322292230613,-0.26914431388723253
300544,0.04288693445408765,0.10689525440529368,0.012597326868945942,-0.054868799586409445,0.06746612645535538
276915,0.16453904560165136,0.10185447162044667,-0.10428324555927944,-0.005943154144263635,-0.0983400914150158
216881,0.28269013643636565,0.11814270571392613,-0.14763163988612726,0.03493332701095281,-0.18256496689708007
159758,-0.03756606853262771,0.22150259376964518,-0.1237771741019855,-0.08193428985913753,-0.04184288424284796
486177,-0.07440154268695198,0.051603567179071025,0.09291304166336903,-0.06730454573638986,0.1602175873997589
378908,0.20897129359946817,0.07385936040235105,-0.173710516381878,0.014947824925762992,-0.18865834130764098
406990,-0.13684899398048161,0.07117480455291816,0.19474595165581973,-0.09545968612914738,0.2902056377849671
151665,0.30039100219209364,0.1354399451821697,-0.09353792359954757,0.02163371280481663,-0.1151716364043642
505746,0.05080790287782487,0.04984645013814834,-0.075202816193854,-0.029998145034216765,-0.04520467115963722
336139,0.0688330197534528,0.09575101196264986,-0.022336698042390114,-0.046705514265306614,0.024368816222916503
326538,0.06813533254870156,0.099703791401975,-0.025615047229380176,-0.04659624872821214,0.020981201498831967
174187,-0.15040721346588445,0.1334539574234003,0.38231773861194507,-0.11873271450032322,0.5010504531122684
291339,0.0634211827835388,0.12040738610540486,-0.01759930731805137,-0.057207357381956404,0.03960805006390503
520565,-0.024613239584684206,0.05077775056750108,0.0337364795311727,-0.05931099151176681,0.0930474710429395
427014,-0.23482711732979683,0.08555986120589104,0.26827643082657604,-0.1344079261385132,0.40268435696508925
197695,0.21485172487127763,0.14650791949716468,-0.1266056869071426,-0.010375999025284216,-0.11622968788185839
160453,0.3466280413573502,0.14970973337120014,-0.1625997199061985,0.03409277306544761,-0.19669249297164612
525350,0.03675320757196874,0.03784232825483078,-0.06617941569243596,-0.024666500306098328,-0.041512915386337626
288932,0.08722300313447362,0.11472703004717506,-0.04070932114820814,-0.04918849549346081,0.008479174345252673
372192,-0.14708866667353376,0.08362980628094777,0.22723909221551875,-0.10251414052866337,0.3297532327441821
228903,0.19888945727871338,0.1169161742846714,-0.07628751050398168,-0.00479539056113043,-0.07149211994285125
426517,0.18005070196202835,0.07830815593532146,-0.2526614149754452,0.009395325927499337,-0.2620567409029445
408979,-0.0869769572533291,0.06875297096823627,0.145814907923952,-0.08090795377688259,0.22672286170083458
397687,0.3237328475727203,0.05310401724609315,-0.34386457572574164,0.09233729963024878,-0.4362018753559904
425318,0.17074691240568565,0.08207414457833585,-0.21273767937166105,-0.0014992014012720767,-0.21123847797038897
430163,-0.022860530440449403,0.07451980200278223,0.05869272799176852,-0.07140496025030985,0.13009768824207837
