,alpha,_x,_counts,y0_cc,zeta_cc,A_cc,obs,obs_err
0,0.0010522673108490565,0.025,212,0.0008353457971698113,0.0015304851792452832,3.287689221698114e-05,0.0023770798170652373,2.4585131638000152e-05
1,0.0009698558412844037,0.07500000000000001,654,0.0008249510625382262,0.0014838842966360857,4.658853195718655e-05,0.002228887877859964,1.159603410207632e-05
2,0.0006940067365296804,0.125,438,0.0008237786118721462,0.0014340119520547946,7.648554077625571e-05,0.002080499852629399,1.1484417455756043e-05
3,0.00038172910859598857,0.17500000000000002,349,0.0008241797638968482,0.0013840882492836676,0.00011333917959885386,0.0019463644957941266,1.7628278307861336e-05
4,0.0001341225590712743,0.225,463,0.0008415798950323974,0.001405366269978402,0.0001216242143412527,0.0018903406965213732,4.075906862575325e-05
5,7.585527588235293e-05,0.275,119,0.0007633977571428572,0.0012208199411764707,0.00014817883252100843,0.0018372514272108015,2.5712572767457192e-05
